epoch,test_loss,test_accuracy,test_precision,test_recall,test_f1-score
1.0,0.3470001816749573,0.8680926916221033,0.8595748204964797,0.8441076670217201,0.847454136205292
2.0,0.4889895021915436,0.7967914438502673,0.829025577578025,0.7761937029309843,0.7690386525061633
3.0,0.25298240780830383,0.9019607843137255,0.8983557999577015,0.8880351073542319,0.8830715075653084
4.0,0.2752321660518646,0.8983957219251337,0.9030928385221646,0.8817203752014026,0.8826210919787448
5.0,0.2772153615951538,0.875222816399287,0.8658620725285421,0.8497809445151336,0.8511567488268622
6.0,0.20673443377017975,0.910873440285205,0.9083548200910329,0.8967232518637239,0.8986198773641524
7.0,0.2741994559764862,0.8948306595365418,0.8984249149332157,0.8808973111969713,0.8734308058516825
8.0,0.2183622270822525,0.9144385026737968,0.9055465884132701,0.8992231603199933,0.8985762851187236
9.0,0.3448501229286194,0.8823529411764706,0.8970666071188067,0.8604838893694479,0.8632275961958752
10.0,0.21584290266036987,0.9180035650623886,0.915267967783997,0.9031366215097717,0.9056507037413445
11.0,0.5086592435836792,0.839572192513369,0.8415295613382767,0.8128476371066239,0.8078077570605401
12.0,0.22405539453029633,0.910873440285205,0.9013127940500085,0.8970207430303587,0.8948353661547268
13.0,0.16049231588840485,0.9518716577540107,0.9444152345985705,0.9467974947833718,0.9440940229193236
14.0,0.2360742837190628,0.9162210338680927,0.9050235214991906,0.9033378633277819,0.902583143947495
15.0,0.24115297198295593,0.9073083778966132,0.8966588030446545,0.8978411813260739,0.8951488768370833
16.0,0.20487110316753387,0.93048128342246,0.921932744019534,0.918402504487301,0.9184400971617711
17.0,0.29111045598983765,0.8912655971479501,0.8872783541902971,0.8688399344580049,0.8735108587924699
18.0,0.3982999920845032,0.8948306595365418,0.8993118731225305,0.8740377955863455,0.878851725470067
19.0,0.31091949343681335,0.9073083778966132,0.8997286862159799,0.8922035254039477,0.893469059237094
20.0,0.2109357863664627,0.9269162210338681,0.9180433953184562,0.9151381451297139,0.9158356020161572
21.0,0.3521740436553955,0.8983957219251337,0.9024019659158241,0.8796329992891483,0.8808361493872524
22.0,0.18952800333499908,0.9376114081996435,0.9269357915838743,0.9250702270259188,0.9256949912404951
23.0,0.19838356971740723,0.928698752228164,0.9185972954055716,0.9155108625792463,0.9165423273415344
24.0,0.19944383203983307,0.9358288770053476,0.9266492875913583,0.9258037913296376,0.925543683351341
25.0,0.22064897418022156,0.9197860962566845,0.9148165416532371,0.9036782372647346,0.9077159863755561
26.0,0.21868138015270233,0.9251336898395722,0.9185415094389064,0.9113988999850469,0.9135053226559088
27.0,0.18941883742809296,0.9340463458110517,0.9253633529917551,0.9218519393428581,0.9233954168578293
28.0,0.20442484319210052,0.9376114081996435,0.9289824169728714,0.9244446706794215,0.9263804620224699
29.0,0.21221955120563507,0.9358288770053476,0.929082416046662,0.9237993997725553,0.925392494485824
30.0,0.37849631905555725,0.893048128342246,0.8956563799172664,0.8747502259248391,0.8781647549340895
31.0,0.25470948219299316,0.9126559714795008,0.8988133981913528,0.90309711030166,0.8997387223835644
32.0,0.2570071220397949,0.9322638146167558,0.925409243530668,0.9180894884781178,0.9197573299656668
33.0,0.23507927358150482,0.9090909090909091,0.8942220290646228,0.9024751435109909,0.8977615261636632
34.0,0.2274983674287796,0.9215686274509803,0.9153203792641066,0.9067778206252124,0.9099893916201166
35.0,0.20732280611991882,0.9251336898395722,0.9142276017856107,0.9135520371254466,0.9135140441105293
36.0,0.2002376914024353,0.9180035650623886,0.9059991718781781,0.9036436665205586,0.9044814881781515
37.0,0.20633842051029205,0.9269162210338681,0.917287232605464,0.9144338713406144,0.91523206933881
38.0,0.2054489403963089,0.9215686274509803,0.910075155550229,0.9066253908953179,0.9077069873660278
39.0,0.19833527505397797,0.9322638146167558,0.9219088328139009,0.919599619453372,0.9203018252703953
40.0,0.2181481122970581,0.9269162210338681,0.9177769077772545,0.912257528480141,0.9141872534945723
41.0,0.20720107853412628,0.93048128342246,0.9215504440903203,0.9171302578290809,0.9189076152437669
42.0,0.20256420969963074,0.9376114081996435,0.9268116974167409,0.9258760842120735,0.9262568794243068
43.0,0.25883612036705017,0.9162210338680927,0.9120932753713219,0.8994229452230226,0.9035250396061454
44.0,0.21025022864341736,0.9340463458110517,0.9239718813743607,0.919907724897994,0.9216174807158837
45.0,0.20294320583343506,0.9358288770053476,0.9250691994046475,0.9224972102497243,0.9235900668637075
46.0,0.20257872343063354,0.9358288770053476,0.9273911866490886,0.9226264342595453,0.9247180695015234
47.0,0.21039539575576782,0.9322638146167558,0.9235873459394409,0.918297429930541,0.9205993671315372
48.0,0.20507703721523285,0.9358288770053476,0.9248219129813278,0.9233225890093755,0.9238582814114455
49.0,0.22682563960552216,0.9233511586452763,0.9134553044522696,0.9089746287921698,0.9104691268806124
50.0,0.22062471508979797,0.9322638146167558,0.9218601792710782,0.9182419182080123,0.9196554118431777
51.0,0.22733049094676971,0.9233511586452763,0.9129344533462663,0.9101048670116099,0.9109352553341472
52.0,0.20815423130989075,0.93048128342246,0.9178265288027038,0.9181208507475852,0.9176474077961522
53.0,0.23223759233951569,0.9197860962566845,0.9117490449583906,0.9045578067381815,0.9068242848444195
54.0,0.20908769965171814,0.928698752228164,0.9168042909392015,0.9161965960379617,0.9161158845008258
55.0,0.20907428860664368,0.9251336898395722,0.9149626416451454,0.9106172297620779,0.911890964827135
56.0,0.2099682241678238,0.9322638146167558,0.9198953939283223,0.9207426421017711,0.9200625326484461
57.0,0.20557142794132233,0.928698752228164,0.9174682278392056,0.9138483018740974,0.9152934774853445
58.0,0.21334660053253174,0.93048128342246,0.9192447419448303,0.916165233768494,0.9173789579371263
