batch,train_loss,train_accuracy
1.0,0.5215407013893127,0.7404677772168938
2.0,0.22950546443462372,0.9111223287901733
3.0,0.0961647629737854,0.9658253407370015
4.0,0.0695563405752182,0.9753323237422178
5.0,0.056168071925640106,0.9800774019855292
6.0,0.04808507114648819,0.9836614504459027
7.0,0.04332302510738373,0.9850412249705536
8.0,0.040520504117012024,0.9862359077906782
9.0,0.03727131709456444,0.9869257950530035
10.0,0.032670944929122925,0.9886589264681137
11.0,0.030697066336870193,0.9894329463234057
12.0,0.027918195351958275,0.9900891805485446
13.0,0.025203261524438858,0.991166077738516
14.0,0.024548061192035675,0.9913006898872623
15.0,0.02148287184536457,0.9921083627797409
16.0,0.019852647557854652,0.9933198721184587
17.0,0.02027128078043461,0.9925626787817601
18.0,0.017437800765037537,0.9936900555275113
19.0,0.017237577587366104,0.9943294632340569
20.0,0.016350597143173218,0.9941443715295305
21.0,0.01441953331232071,0.9947501261988895
22.0,0.013650366105139256,0.9952212687195019
23.0,0.011735653504729271,0.9957765438330809
24.0,0.011289124377071857,0.9958775029446407
25.0,0.009821096435189247,0.996500084132593
26.0,0.009311975911259651,0.9970385327275787
27.0,0.009456785395741463,0.9969375736160189
28.0,0.00828186608850956,0.9971899713949184
29.0,0.007756134029477835,0.9973582365808514
30.0,0.007910224609076977,0.9975265017667845
31.0,0.005862221587449312,0.9981154299175501
32.0,0.005338415037840605,0.9983678276964496
33.0,0.004612938035279512,0.9987380111055023
34.0,0.004922243766486645,0.9984856133266027
35.0,0.00527522899210453,0.9981995625105166
36.0,0.004755979869514704,0.9984519602894161
37.0,0.005147641524672508,0.9983510011778564
38.0,0.003590014763176441,0.999057714958775
39.0,0.0037065199576318264,0.9988389702170621
40.0,0.0031649714801460505,0.9990913679959617
41.0,0.002597005572170019,0.9992932862190813
42.0,0.003133466700091958,0.999057714958775
43.0,0.0030815782956779003,0.999057714958775
44.0,0.0029803744982928038,0.999057714958775
45.0,0.0028733448125422,0.9991755005889281
46.0,0.002287676092237234,0.9993605922934545
47.0,0.002087297849357128,0.9993101127376746
48.0,0.002357038902118802,0.999276459700488
49.0,0.002094300463795662,0.9994952044422009
50.0,0.0016970610013231635,0.9995456839979808
51.0,0.0018261359073221684,0.9994110718492344
52.0,0.0019224497955292463,0.9993774188120478
53.0,0.0019190221792086959,0.9993605922934545
54.0,0.0015792145859450102,0.9995120309607942
55.0,0.0016041741473600268,0.9994783779236076
56.0,0.0014937681844457984,0.9995456839979808
57.0,0.0014153633965179324,0.9994952044422009
58.0,0.0012930278899148107,0.9994783779236076
59.0,0.0013498443877324462,0.9995288574793875
60.0,0.0011930891778320074,0.9996298165909473
61.0,0.0012308660661801696,0.9995625105165741
62.0,0.0010932297445833683,0.9996634696281339
63.0,0.001212633098475635,0.9994952044422009
64.0,0.0013222598936408758,0.9995288574793875
65.0,0.0010512142907828093,0.9995793370351674
66.0,0.0011521658161655068,0.9994615514050142
67.0,0.001125487731769681,0.9995288574793875
68.0,0.0011198647553101182,0.9995793370351674
69.0,0.0009418547851964831,0.9995961635537607
70.0,0.0009215493919327855,0.9996298165909473
71.0,0.0011633802205324173,0.999444724886421
72.0,0.0009272142197005451,0.9996298165909473
73.0,0.0009919092990458012,0.9995625105165741
74.0,0.000810836034361273,0.999612990072354
75.0,0.0008029464515857399,0.9995793370351674
76.0,0.0010530570289120078,0.9994615514050142
77.0,0.0008292672573588789,0.9996298165909473
78.0,0.000739697425160557,0.9996634696281339
79.0,0.0007898834301158786,0.9996298165909473
80.0,0.0008208100334741175,0.9995793370351674
81.0,0.0009194830781780183,0.9995625105165741
82.0,0.0008127576438710093,0.9995961635537607
83.0,0.0008218727889470756,0.9995625105165741
84.0,0.000773596519138664,0.9996466431095407
85.0,0.0008143458981066942,0.999612990072354
86.0,0.0007384972996078432,0.9996802961467273
87.0,0.0007327166385948658,0.999612990072354
88.0,0.0007266217726282775,0.9997307757025071
89.0,0.0007647054153494537,0.9994952044422009
90.0,0.0007488902192562819,0.9996634696281339
91.0,0.0007636362570337951,0.9996634696281339
92.0,0.0006867178599350154,0.999612990072354
93.0,0.0007473117439076304,0.9996466431095407
94.0,0.0007030309643596411,0.999612990072354
95.0,0.0007549252477474511,0.999612990072354
96.0,0.0007616567891091108,0.999612990072354
97.0,0.0005977030377835035,0.9997980817768803
98.0,0.0006628688424825668,0.9996634696281339
99.0,0.0006776475929655135,0.9996971226653205
100.0,0.0007574056508019567,0.9996971226653205
