batch,train_loss,train_accuracy
1.0,2.333293914794922,0.1150080991619128
2.0,2.23368239402771,0.17205437002605817
3.0,1.2626301050186157,0.5385590534544686
4.0,0.6011818647384644,0.7818860483132615
5.0,0.43997880816459656,0.8362560743714346
6.0,0.3727141320705414,0.8654130572575534
7.0,0.34299585223197937,0.8703429819001338
8.0,0.2951461970806122,0.89259807028664
9.0,0.27034786343574524,0.904218606944151
10.0,0.24186600744724274,0.9145010211986759
11.0,0.2217012643814087,0.9223184731319107
12.0,0.20446982979774475,0.9264032678357631
13.0,0.19914308190345764,0.9279526727234312
14.0,0.1859854906797409,0.9296429326008874
15.0,0.17165416479110718,0.9383759419677442
16.0,0.16906431317329407,0.9376012395239102
17.0,0.1608106791973114,0.9427424466511726
18.0,0.1533210277557373,0.946545531375449
19.0,0.13868603110313416,0.9501373336150433
20.0,0.13738347589969635,0.9497851961405733
21.0,0.13051746785640717,0.9530952884005915
22.0,0.12221549451351166,0.9554898232269878
23.0,0.11872527748346329,0.958025213043172
24.0,0.11835921555757523,0.9566166631452919
25.0,0.11125592142343521,0.9599971829002042
26.0,0.10672970861196518,0.9633072751602225
27.0,0.10753649473190308,0.9616874427776604
28.0,0.10068310052156448,0.9633072751602225
29.0,0.09459508955478668,0.9677442073385449
30.0,0.09677916020154953,0.9663356574406649
31.0,0.08986233919858932,0.9662652299457708
32.0,0.08378153294324875,0.9691527572364251
33.0,0.0846751481294632,0.9697866046904712
34.0,0.08156096190214157,0.9699274596802592
35.0,0.08229713886976242,0.9724628494964435
36.0,0.07744850218296051,0.9718994295372914
37.0,0.07484903186559677,0.9718994295372914
38.0,0.07107599079608917,0.9737305444045355
39.0,0.06766408681869507,0.9759842242411437
40.0,0.06609542667865753,0.9752799492922036
41.0,0.06330551952123642,0.978519614057328
42.0,0.060159534215927124,0.9790126065215861
43.0,0.06066139414906502,0.9788717515317981
44.0,0.06264354288578033,0.9770406366645539
45.0,0.058962296694517136,0.9793647439960561
46.0,0.054996248334646225,0.9807732938939362
47.0,0.05346542224287987,0.9823931262764983
48.0,0.053397126495838165,0.9810550038735122
49.0,0.05093207582831383,0.9835903936896965
50.0,0.051012709736824036,0.9816888513275582
51.0,0.04711572825908661,0.9840833861539545
52.0,0.04703253135085106,0.9840129586590605
53.0,0.04505990818142891,0.9842946686386366
54.0,0.04392106831073761,0.9846468061131065
55.0,0.042944904416799545,0.9845763786182126
56.0,0.040775321424007416,0.9865483484752448
57.0,0.03656230866909027,0.9876751883935488
58.0,0.03830896317958832,0.9866892034650327
59.0,0.03748326003551483,0.9869004859497148
60.0,0.0385325662791729,0.9860553560109867
61.0,0.03369660675525665,0.989365448271005
62.0,0.03229920193552971,0.989295020776111
63.0,0.03413308039307594,0.989013310796535
64.0,0.029757384210824966,0.9901401507148391
65.0,0.029867643490433693,0.989224593281217
66.0,0.02672416903078556,0.9916191281076132
67.0,0.029076164588332176,0.9910557081484611
68.0,0.0266132615506649,0.9911965631382492
69.0,0.025420889258384705,0.9915487006127192
70.0,0.02470053918659687,0.9928163955208114
71.0,0.027381369844079018,0.9909148531586731
72.0,0.027095330879092216,0.9906331431790971
73.0,0.023821620270609856,0.9917599830974012
74.0,0.024433055892586708,0.9921825480667653
75.0,0.023210665211081505,0.9926755405310234
76.0,0.021418992429971695,0.9935910979646454
77.0,0.021868456155061722,0.9933093879850694
78.0,0.021912269294261932,0.9929572505105994
79.0,0.021128017455339432,0.9930981055003874
80.0,0.019502494484186172,0.9948587928727375
81.0,0.019273139536380768,0.9940136629340094
82.0,0.0207471065223217,0.9930276780054933
83.0,0.018876412883400917,0.9947179378829495
84.0,0.01828180067241192,0.9945066553982674
85.0,0.0192248672246933,0.9936615254595395
86.0,0.020604219287633896,0.9938728079442214
87.0,0.016815224662423134,0.9961969152757236
88.0,0.018243206664919853,0.9947883653778435
89.0,0.018695112317800522,0.9945066553982674
90.0,0.01774321123957634,0.9944362279033735
91.0,0.016427528113126755,0.9954926403267835
92.0,0.019916564226150513,0.9945066553982674
93.0,0.017977051436901093,0.9944362279033735
94.0,0.017513368278741837,0.9952109303472075
95.0,0.01706286147236824,0.9957039228114656
96.0,0.01694238744676113,0.9961264877808297
97.0,0.01755673624575138,0.9945770828931615
98.0,0.016378253698349,0.9952813578421016
99.0,0.0171634703874588,0.9948587928727375
100.0,0.01689494214951992,0.9949996478625255
