epoch,batch,train_loss,train_accuracy
1,1,2.3570302,0.03125
1,1,2.272358,0.1875
1,1,2.3641877,0.03125
1,1,2.358061,0.03125
1,1,2.2452748,0.3125
1,1,2.3052495,0.0625
1,1,2.263023,0.1875
1,1,2.317161,0.15625
1,1,2.2939758,0.15625
1,1,2.2782755,0.21875
1,1,2.2552645,0.25
1,1,2.261976,0.15625
1,1,2.2677796,0.1875
1,1,2.3288202,0.125
1,1,2.3043883,0.15625
1,1,2.272919,0.0625
1,1,2.2902691,0.125
1,1,2.3907728,0.0625
1,1,2.374651,0.0625
1,1,2.2609074,0.1875
1,1,2.3284059,0.0625
1,1,2.27949,0.15625
1,1,2.276492,0.15625
1,1,2.326289,0.0625
1,1,2.2804468,0.21875
1,1,2.2690911,0.15625
1,1,2.269935,0.15625
1,1,2.270341,0.1875
1,1,2.3378341,0.03125
1,1,2.3065283,0.125
1,1,2.2813787,0.15625
1,1,2.3325903,0.0625
1,1,2.3376882,0.09375
1,1,2.3190503,0.0625
1,1,2.324226,0.0625
1,1,2.3075638,0.15625
1,1,2.2711568,0.25
1,1,2.280511,0.1875
1,1,2.2894511,0.15625
1,1,2.3576837,0.125
1,1,2.2917528,0.15625
1,1,2.3289587,0.03125
1,1,2.2972589,0.21875
1,1,2.3155944,0.125
1,1,2.3152392,0.1875
1,1,2.2045777,0.34375
1,1,2.3522491,0.0625
1,1,2.2643983,0.0625
1,1,2.260221,0.25
1,1,2.2688165,0.21875
1,1,2.2718675,0.09375
1,1,2.307666,0.09375
1,1,2.3393612,0.09375
1,1,2.323282,0.125
1,1,2.2661343,0.1875
1,1,2.3143055,0.15625
1,1,2.3338325,0.15625
1,1,2.2807457,0.09375
1,1,2.2766247,0.09375
1,1,2.2937636,0.15625
1,1,2.2755356,0.25
1,1,2.2959774,0.09375
1,1,2.3377736,0.15625
1,1,2.3888273,0.0625
1,1,2.3150034,0.125
1,1,2.3601048,0.09375
1,1,2.2388468,0.1875
1,1,2.3211367,0.09375
1,1,2.2884233,0.15625
1,1,2.291947,0.15625
1,1,2.294961,0.125
1,1,2.3787131,0.09375
1,1,2.28619,0.125
1,1,2.305537,0.125
1,1,2.3442397,0.09375
1,1,2.2034965,0.25
1,1,2.3252861,0.0625
1,1,2.3144236,0.125
1,1,2.291696,0.09375
1,1,2.336062,0.0625
1,1,2.291706,0.1875
1,1,2.2312229,0.125
1,1,2.290681,0.1875
1,1,2.2949607,0.09375
1,1,2.2621472,0.15625
1,1,2.3045595,0.09375
1,1,2.3365242,0.09375
1,1,2.3096526,0.03125
1,1,2.3184109,0.15625
1,1,2.3187218,0.21875
1,1,2.3225224,0.15625
1,1,2.2866707,0.1875
1,1,2.2662838,0.21875
1,1,2.2393618,0.25
1,1,2.379695,0.09375
1,1,2.2237098,0.21875
1,1,2.3144627,0.09375
1,1,2.2739916,0.09375
1,1,2.3372145,0.09375
1,1,2.3380373,0.09375
1,1,2.3758926,0.09375
1,1,2.2733235,0.09375
1,1,2.287324,0.125
1,1,2.2657328,0.1875
1,1,2.2631905,0.15625
1,1,2.3526332,0.125
1,1,2.2906213,0.09375
1,1,2.1951838,0.21875
1,1,2.3035026,0.15625
1,1,2.4259615,0.125
1,1,2.347189,0.09375
1,1,2.2958753,0.21875
1,1,2.294334,0.125
1,1,2.2868829,0.15625
1,1,2.3921905,0.03125
1,1,2.2157893,0.3125
1,1,2.3260596,0.09375
1,1,2.2616775,0.15625
1,1,2.2457104,0.25
1,1,2.2458456,0.21875
1,1,2.3109417,0.15625
1,1,2.3472245,0.125
1,1,2.3117986,0.15625
1,1,2.3845973,0.15625
1,1,2.3439898,0.125
1,1,2.2997055,0.21875
1,1,2.3747892,0.125
1,1,2.3385642,0.125
1,1,2.337726,0.125
1,1,2.2866733,0.125
1,1,2.2871888,0.15625
1,1,2.3727152,0.09375
1,1,2.2744226,0.15625
1,1,2.294875,0.15625
1,1,2.3560193,0.03125
1,1,2.3116603,0.1875
1,1,2.3386655,0.125
1,1,2.2731857,0.125
1,1,2.3458793,0.125
1,1,2.2948942,0.125
1,1,2.397347,0.03125
1,1,2.2661824,0.0625
1,1,2.3409002,0.09375
1,1,2.3434324,0.03125
1,1,2.3474452,0.125
1,1,2.3285208,0.0625
1,1,2.350831,0.0
1,1,2.298303,0.125
1,1,2.277471,0.125
1,1,2.321571,0.09375
1,1,2.3395693,0.09375
1,1,2.314148,0.0625
1,1,2.2757022,0.15625
1,1,2.292842,0.15625
1,1,2.3084402,0.15625
1,1,2.3287456,0.125
1,1,2.2603586,0.25
1,1,2.302285,0.09375
1,1,2.3171656,0.125
1,1,2.320906,0.0625
1,1,2.337375,0.09375
1,1,2.300845,0.09375
1,1,2.2495258,0.15625
1,1,2.2905693,0.09375
1,1,2.3207269,0.125
1,1,2.3376603,0.0625
1,1,2.28312,0.0625
1,1,2.3064415,0.0
1,1,2.356019,0.15625
1,1,2.3939328,0.09375
1,1,2.3299723,0.09375
1,1,2.3445802,0.125
1,1,2.324154,0.0625
1,1,2.2860284,0.09375
1,1,2.288574,0.15625
1,1,2.340838,0.0625
1,1,2.2806141,0.125
1,1,2.2828448,0.0625
1,1,2.2873096,0.09375
1,1,2.2810855,0.15625
1,1,2.2531455,0.15625
1,1,2.340086,0.09375
1,1,2.3153841,0.03125
1,1,2.2920172,0.125
1,1,2.2802486,0.125
1,1,2.2408984,0.125
1,1,2.3467298,0.09375
1,1,2.3179193,0.03125
1,1,2.3183382,0.09375
1,1,2.3131678,0.0625
1,1,2.293674,0.09375
1,1,2.3252788,0.09375
1,1,2.3251405,0.09375
1,1,2.2733264,0.09375
1,1,2.3177803,0.09375
1,1,2.3459687,0.0625
1,1,2.292335,0.03125
1,1,2.3494122,0.21875
1,1,2.3407023,0.03125
1,1,2.3359063,0.03125
1,1,2.3044448,0.03125
1,1,2.2997978,0.0625
1,1,2.321499,0.0625
1,1,2.2521641,0.15625
1,1,2.3043509,0.0625
1,1,2.374548,0.0625
1,1,2.274814,0.1875
1,1,2.246653,0.28125
1,1,2.3026862,0.09375
1,1,2.3091638,0.15625
1,1,2.3082085,0.09375
1,1,2.3282344,0.03125
1,1,2.3214414,0.0625
1,1,2.326912,0.0
1,1,2.3288703,0.09375
1,1,2.274353,0.125
1,1,2.2579448,0.15625
1,1,2.325664,0.125
1,1,2.3570135,0.0625
1,1,2.3107479,0.09375
1,1,2.3228297,0.125
1,1,2.2962022,0.15625
1,1,2.318224,0.15625
1,1,2.3108997,0.0625
1,1,2.2587495,0.03125
1,1,2.3665915,0.15625
1,1,2.3363614,0.09375
1,1,2.303893,0.0625
1,1,2.2933211,0.125
1,1,2.40785,0.03125
1,1,2.3276446,0.0625
1,1,2.3420339,0.03125
1,1,2.2604883,0.1875
1,1,2.3598328,0.09375
1,1,2.2997034,0.1875
1,1,2.2821856,0.09375
1,1,2.2283788,0.25
1,1,2.2736993,0.15625
1,1,2.3670578,0.125
1,1,2.291496,0.1875
1,1,2.3031397,0.125
1,1,2.2734346,0.125
1,1,2.3535533,0.09375
1,1,2.333187,0.125
1,1,2.3581626,0.0625
1,1,2.2607994,0.15625
1,1,2.371006,0.0
1,1,2.3374841,0.125
1,1,2.278317,0.21875
1,1,2.2553382,0.1875
1,1,2.2836356,0.09375
1,1,2.3134217,0.09375
1,1,2.280652,0.15625
1,1,2.3216913,0.21875
1,1,2.3402753,0.0625
1,1,2.2941363,0.21875
1,1,2.2928772,0.09375
1,1,2.230708,0.09375
1,1,2.355196,0.0
1,1,2.2974267,0.125
1,1,2.2739303,0.125
1,1,2.2724404,0.21875
1,1,2.302872,0.15625
1,1,2.2679937,0.15625
1,1,2.3001611,0.09375
1,1,2.3188095,0.125
1,1,2.2553897,0.09375
1,1,2.3031788,0.125
1,1,2.2804613,0.0625
1,1,2.29217,0.0625
1,1,2.2597387,0.15625
1,1,2.3257585,0.0
1,1,2.2666636,0.125
1,1,2.2732294,0.0625
1,1,2.2902706,0.125
1,1,2.331943,0.09375
1,1,2.3912172,0.03125
1,1,2.2717917,0.15625
1,1,2.279742,0.0625
1,1,2.3271039,0.03125
1,1,2.28914,0.15625
1,1,2.3450463,0.21875
1,1,2.2874117,0.15625
1,1,2.3770692,0.09375
1,1,2.3262084,0.0625
1,1,2.3571587,0.125
1,1,2.320897,0.0625
1,1,2.2884831,0.09375
1,1,2.3106253,0.1875
1,1,2.2736204,0.09375
1,1,2.310948,0.09375
1,1,2.3193245,0.125
1,1,2.2966735,0.0625
1,1,2.3325732,0.0625
1,1,2.3695695,0.09375
1,1,2.3562942,0.09375
1,1,2.2928052,0.1875
1,1,2.2823956,0.09375
1,1,2.3116088,0.125
1,1,2.2796843,0.125
1,1,2.3055298,0.0625
1,1,2.275349,0.1875
1,1,2.3184662,0.0625
1,1,2.2943223,0.08695652173913043
2,2,2.3258853,0.15625
2,2,2.3120847,0.0625
2,2,2.2750173,0.125
2,2,2.2785332,0.1875
2,2,2.2586763,0.0625
2,2,2.2784073,0.125
2,2,2.2989826,0.1875
2,2,2.2721958,0.125
2,2,2.35582,0.09375
2,2,2.2555077,0.09375
2,2,2.272098,0.125
2,2,2.27655,0.125
2,2,2.36803,0.0625
2,2,2.3390284,0.03125
2,2,2.3329482,0.125
2,2,2.2986329,0.0625
2,2,2.3923628,0.03125
2,2,2.2845845,0.0625
2,2,2.3395112,0.0625
2,2,2.2949727,0.15625
2,2,2.337677,0.09375
2,2,2.3395092,0.125
2,2,2.3574426,0.09375
2,2,2.2856607,0.09375
2,2,2.2644312,0.09375
2,2,2.3247945,0.0625
2,2,2.2312224,0.15625
2,2,2.3095255,0.09375
2,2,2.2860603,0.15625
2,2,2.3401084,0.09375
2,2,2.2903273,0.09375
2,2,2.3203187,0.0625
2,2,2.2220402,0.15625
2,2,2.2846162,0.1875
2,2,2.3196652,0.03125
2,2,2.357311,0.03125
2,2,2.2878225,0.09375
2,2,2.325685,0.125
2,2,2.3685548,0.0625
2,2,2.3315759,0.09375
2,2,2.3686316,0.03125
2,2,2.217646,0.15625
2,2,2.3271847,0.0625
2,2,2.3432393,0.09375
2,2,2.2435958,0.21875
2,2,2.3200262,0.09375
2,2,2.2987065,0.09375
2,2,2.369677,0.0625
2,2,2.3320305,0.03125
2,2,2.295755,0.09375
2,2,2.3132877,0.03125
2,2,2.3455892,0.09375
2,2,2.3145247,0.125
2,2,2.3158877,0.1875
2,2,2.307854,0.09375
2,2,2.3664281,0.0625
2,2,2.3109593,0.0625
2,2,2.3203168,0.125
2,2,2.3284912,0.0625
2,2,2.3253171,0.125
2,2,2.3138635,0.09375
2,2,2.2858605,0.1875
2,2,2.309865,0.0625
2,2,2.3392954,0.09375
2,2,2.265815,0.09375
2,2,2.3272598,0.09375
2,2,2.3180354,0.09375
2,2,2.311829,0.09375
2,2,2.3060484,0.0625
2,2,2.2928896,0.0625
2,2,2.322407,0.15625
2,2,2.280005,0.09375
2,2,2.2787151,0.15625
2,2,2.3376331,0.09375
2,2,2.3779216,0.03125
2,2,2.2687144,0.1875
2,2,2.3171706,0.09375
2,2,2.299142,0.1875
2,2,2.3314416,0.09375
2,2,2.304668,0.15625
2,2,2.3208497,0.15625
2,2,2.3681767,0.0
2,2,2.3165724,0.09375
2,2,2.2958992,0.1875
2,2,2.3055353,0.1875
2,2,2.2747166,0.1875
2,2,2.235534,0.25
2,2,2.2748299,0.15625
2,2,2.3021097,0.0625
2,2,2.2962623,0.125
2,2,2.2425761,0.21875
2,2,2.3133633,0.03125
2,2,2.3452003,0.09375
2,2,2.2958546,0.15625
2,2,2.3251517,0.09375
2,2,2.2521198,0.09375
2,2,2.3101563,0.09375
2,2,2.3236437,0.0625
2,2,2.3319294,0.09375
2,2,2.3276026,0.125
2,2,2.2799315,0.125
2,2,2.3150837,0.0625
2,2,2.3281746,0.125
2,2,2.3105512,0.125
2,2,2.318187,0.0625
2,2,2.3059993,0.09375
2,2,2.261356,0.1875
2,2,2.28946,0.0625
2,2,2.2657835,0.0625
2,2,2.3845675,0.03125
2,2,2.3231544,0.125
2,2,2.285841,0.09375
2,2,2.2819562,0.15625
2,2,2.3399367,0.0625
2,2,2.2914677,0.09375
2,2,2.302716,0.25
2,2,2.3223536,0.0625
2,2,2.293229,0.1875
2,2,2.2947965,0.15625
2,2,2.2814963,0.125
2,2,2.3315861,0.0625
2,2,2.2265987,0.25
2,2,2.2692938,0.21875
2,2,2.3198605,0.09375
2,2,2.2971494,0.15625
2,2,2.3520966,0.09375
2,2,2.3206658,0.09375
2,2,2.243519,0.15625
2,2,2.2627873,0.1875
2,2,2.3853154,0.09375
2,2,2.247056,0.28125
2,2,2.3855968,0.09375
2,2,2.3562474,0.125
2,2,2.3148255,0.15625
2,2,2.3260305,0.09375
2,2,2.323084,0.125
2,2,2.2713857,0.1875
2,2,2.2943935,0.09375
2,2,2.3062427,0.15625
2,2,2.3722649,0.0625
2,2,2.32195,0.09375
2,2,2.2493052,0.1875
2,2,2.3146613,0.09375
2,2,2.336265,0.15625
2,2,2.3449428,0.125
2,2,2.2470958,0.1875
2,2,2.3546016,0.0625
2,2,2.3416965,0.09375
2,2,2.3853817,0.0
2,2,2.3518882,0.03125
2,2,2.3459618,0.03125
2,2,2.2583098,0.1875
2,2,2.2816477,0.0625
2,2,2.3074431,0.09375
2,2,2.300286,0.0625
2,2,2.3109303,0.125
2,2,2.316428,0.09375
2,2,2.2996306,0.1875
2,2,2.3212192,0.15625
2,2,2.3445146,0.09375
2,2,2.3270752,0.125
2,2,2.2885923,0.21875
2,2,2.3717227,0.03125
2,2,2.3189876,0.0625
2,2,2.3321161,0.0625
2,2,2.2908764,0.15625
2,2,2.2931097,0.15625
2,2,2.31299,0.09375
2,2,2.2904603,0.125
2,2,2.332226,0.09375
2,2,2.2725296,0.21875
2,2,2.2988331,0.125
2,2,2.2871137,0.15625
2,2,2.3213785,0.09375
2,2,2.3116617,0.125
2,2,2.3775663,0.0625
2,2,2.2797923,0.15625
2,2,2.3250086,0.15625
2,2,2.3416495,0.0625
2,2,2.171862,0.34375
2,2,2.3198953,0.09375
2,2,2.2959023,0.1875
2,2,2.274624,0.1875
2,2,2.3773577,0.0625
2,2,2.2460277,0.15625
2,2,2.3633585,0.09375
2,2,2.3412251,0.09375
2,2,2.27215,0.15625
2,2,2.2854404,0.15625
2,2,2.2566764,0.125
2,2,2.3446786,0.03125
2,2,2.3277793,0.1875
2,2,2.2925289,0.1875
2,2,2.342678,0.09375
2,2,2.2464826,0.1875
2,2,2.3228252,0.09375
2,2,2.3353431,0.09375
2,2,2.2825847,0.125
2,2,2.3317595,0.125
2,2,2.2812812,0.15625
2,2,2.3077085,0.15625
2,2,2.3339274,0.125
2,2,2.3143432,0.0625
2,2,2.3299713,0.15625
2,2,2.3234959,0.03125
2,2,2.280736,0.125
2,2,2.3190486,0.125
2,2,2.2984116,0.09375
2,2,2.2694218,0.28125
2,2,2.3048198,0.125
2,2,2.2871196,0.125
2,2,2.3193307,0.09375
2,2,2.3370502,0.0625
2,2,2.2889922,0.125
2,2,2.2803912,0.1875
2,2,2.3582196,0.03125
2,2,2.316373,0.0625
2,2,2.2618482,0.21875
2,2,2.2952414,0.09375
2,2,2.381915,0.0625
2,2,2.2496383,0.28125
2,2,2.278881,0.09375
2,2,2.2930095,0.15625
2,2,2.3209534,0.0625
2,2,2.3058574,0.0625
2,2,2.307114,0.03125
2,2,2.3549635,0.09375
2,2,2.2676654,0.15625
2,2,2.2761,0.15625
2,2,2.2507212,0.09375
2,2,2.3039901,0.0625
2,2,2.347712,0.09375
2,2,2.312714,0.0625
2,2,2.337715,0.03125
2,2,2.264215,0.1875
2,2,2.3199916,0.125
2,2,2.244765,0.25
2,2,2.3382194,0.0625
2,2,2.3463123,0.0625
2,2,2.2982707,0.15625
2,2,2.2755756,0.1875
2,2,2.3486497,0.0625
2,2,2.3160334,0.03125
2,2,2.3539348,0.0
2,2,2.2848504,0.21875
2,2,2.35878,0.0625
2,2,2.3245976,0.1875
2,2,2.364267,0.09375
2,2,2.2861814,0.1875
2,2,2.3334603,0.125
2,2,2.2740905,0.15625
2,2,2.286712,0.0625
2,2,2.2898161,0.21875
2,2,2.321179,0.09375
2,2,2.3036897,0.0625
2,2,2.3188386,0.125
2,2,2.2655265,0.1875
2,2,2.3408585,0.03125
2,2,2.3521419,0.0625
2,2,2.4281132,0.03125
2,2,2.2753592,0.25
2,2,2.3316824,0.09375
2,2,2.2971852,0.125
2,2,2.3167207,0.15625
2,2,2.2736957,0.21875
2,2,2.3029203,0.125
2,2,2.292189,0.15625
2,2,2.3681107,0.0625
2,2,2.2954788,0.09375
2,2,2.2888231,0.1875
2,2,2.319782,0.15625
2,2,2.3249035,0.09375
2,2,2.2884326,0.1875
2,2,2.3310122,0.15625
2,2,2.2963264,0.15625
2,2,2.2713082,0.15625
2,2,2.320092,0.09375
2,2,2.3210988,0.09375
2,2,2.3810627,0.03125
2,2,2.3379912,0.09375
2,2,2.3050594,0.125
2,2,2.3438263,0.09375
2,2,2.2632687,0.15625
2,2,2.3298502,0.15625
2,2,2.3432016,0.09375
2,2,2.2447853,0.15625
2,2,2.3730059,0.09375
2,2,2.3399012,0.09375
2,2,2.2700114,0.1875
2,2,2.3562894,0.0625
2,2,2.2925515,0.125
2,2,2.320202,0.09375
2,2,2.2858942,0.125
2,2,2.2775712,0.09375
2,2,2.2979543,0.125
2,2,2.2545319,0.15625
2,2,2.2935457,0.09375
2,2,2.31237,0.09375
2,2,2.267596,0.1875
2,2,2.2852755,0.125
2,2,2.2993274,0.09375
2,2,2.3128285,0.125
2,2,2.2924109,0.125
2,2,2.3472357,0.15625
2,2,2.3214686,0.0625
2,2,2.3461285,0.0625
2,2,2.3052535,0.09375
2,2,2.2568095,0.1875
2,2,2.2688394,0.1875
2,2,2.317626,0.0625
2,2,2.2689974,0.09375
2,2,2.3332362,0.15625
2,2,2.3130066,0.03125
2,2,2.2688065,0.15625
2,2,2.3193336,0.03125
2,2,2.3561385,0.09375
2,2,2.283791,0.125
2,2,2.3158848,0.09375
2,2,2.2356377,0.1875
2,2,2.2695985,0.15625
2,2,2.3583038,0.03125
2,2,2.2672076,0.15625
2,2,2.2885237,0.125
2,2,2.3345428,0.125
2,2,2.268018,0.0625
2,2,2.327909,0.1875
2,2,2.256313,0.125
2,2,2.3142202,0.21875
2,2,2.31512,0.125
2,2,2.3244598,0.125
2,2,2.2956417,0.125
2,2,2.281769,0.15625
2,2,2.3289273,0.0625
2,2,2.3104734,0.125
2,2,2.2908816,0.09375
2,2,2.3355842,0.03125
2,2,2.34378,0.09375
2,2,2.2534113,0.15625
2,2,2.2401288,0.1875
2,2,2.268686,0.21875
2,2,2.305505,0.09375
2,2,2.3427112,0.0625
2,2,2.319616,0.15625
2,2,2.2445583,0.3125
2,2,2.3098118,0.125
2,2,2.3348894,0.03125
2,2,2.2849226,0.21875
2,2,2.336581,0.0625
2,2,2.313246,0.125
2,2,2.271282,0.21875
2,2,2.3096094,0.09375
2,2,2.2996116,0.09375
2,2,2.3184714,0.0625
2,2,2.2545142,0.1875
2,2,2.3273704,0.125
2,2,2.283983,0.09375
2,2,2.304138,0.09375
2,2,2.3012884,0.09375
2,2,2.318987,0.125
2,2,2.3019164,0.09375
2,2,2.3370442,0.0625
2,2,2.294887,0.125
2,2,2.2756784,0.1875
2,2,2.3022263,0.03125
2,2,2.2937138,0.125
2,2,2.2928634,0.03125
2,2,2.2766635,0.15625
2,2,2.3261402,0.03125
2,2,2.2908905,0.09375
2,2,2.3053043,0.09375
2,2,2.294077,0.15625
2,2,2.3135657,0.0625
2,2,2.2594202,0.09375
2,2,2.2817485,0.15625
2,2,2.3195012,0.09375
2,2,2.3295853,0.0625
2,2,2.3005202,0.0
2,2,2.3319986,0.0625
2,2,2.303148,0.09375
2,2,2.2936287,0.1875
2,2,2.285733,0.15625
2,2,2.3060896,0.15625
2,2,2.3263855,0.125
2,2,2.3384283,0.0625
2,2,2.3474216,0.15625
2,2,2.311911,0.125
2,2,2.336376,0.15625
2,2,2.3075094,0.09375
2,2,2.322301,0.15625
2,2,2.3060198,0.125
2,2,2.2825952,0.21875
2,2,2.2882228,0.125
2,2,2.245891,0.25
2,2,2.3268225,0.125
2,2,2.3444014,0.03125
2,2,2.2773504,0.125
2,2,2.2796159,0.15625
2,2,2.3869793,0.0625
2,2,2.2842882,0.21875
2,2,2.281063,0.125
2,2,2.3022106,0.1875
2,2,2.2638414,0.25
2,2,2.295109,0.15625
2,2,2.2827115,0.21875
2,2,2.2831678,0.1875
2,2,2.3558798,0.0625
2,2,2.3867211,0.0625
2,2,2.2937062,0.09375
2,2,2.243798,0.34375
2,2,2.3288016,0.125
2,2,2.2394974,0.25
2,2,2.2603757,0.15625
2,2,2.2743042,0.125
2,2,2.3093367,0.15625
2,2,2.2714643,0.15625
2,2,2.2945983,0.15625
2,2,2.3351252,0.03125
2,2,2.2328606,0.125
2,2,2.3073964,0.0625
2,2,2.3104942,0.09375
2,2,2.376578,0.125
2,2,2.330313,0.09375
2,2,2.2836158,0.09375
2,2,2.410277,0.0625
2,2,2.306651,0.09375
2,2,2.3345125,0.0625
2,2,2.336425,0.09375
2,2,2.2628057,0.1875
2,2,2.315203,0.09375
2,2,2.3471417,0.09375
2,2,2.303723,0.09375
2,2,2.3092566,0.1875
2,2,2.279938,0.125
2,2,2.2485187,0.09375
2,2,2.266214,0.1875
2,2,2.2868795,0.15625
2,2,2.2495265,0.125
2,2,2.2512417,0.125
2,2,2.298396,0.1875
2,2,2.2741349,0.1875
2,2,2.3355508,0.03125
2,2,2.3841658,0.0
2,2,2.237818,0.125
2,2,2.3425422,0.08695652173913043
3,3,2.3721805,0.0625
3,3,2.3671148,0.125
3,3,2.3139477,0.09375
3,3,2.3235586,0.03125
3,3,2.3787243,0.0625
3,3,2.2516575,0.125
3,3,2.2465818,0.21875
3,3,2.3152938,0.09375
3,3,2.238505,0.25
3,3,2.2998743,0.09375
3,3,2.3242512,0.0625
3,3,2.3043032,0.15625
3,3,2.2595038,0.125
3,3,2.3127565,0.125
3,3,2.3146648,0.09375
3,3,2.3545237,0.03125
3,3,2.2534516,0.125
3,3,2.2992036,0.15625
3,3,2.3105013,0.09375
3,3,2.3001628,0.09375
3,3,2.3382585,0.0
3,3,2.3389494,0.09375
3,3,2.2917798,0.21875
3,3,2.289751,0.15625
3,3,2.321354,0.15625
3,3,2.2753086,0.25
3,3,2.3051803,0.09375
3,3,2.3211246,0.09375
3,3,2.268096,0.25
3,3,2.3426273,0.1875
3,3,2.2904284,0.15625
3,3,2.3265676,0.0625
3,3,2.2718985,0.1875
3,3,2.217154,0.25
3,3,2.3173172,0.125
3,3,2.3600616,0.09375
3,3,2.3112435,0.09375
3,3,2.2855875,0.1875
3,3,2.317265,0.09375
3,3,2.337162,0.125
3,3,2.3253448,0.09375
3,3,2.2776406,0.09375
3,3,2.3034468,0.09375
3,3,2.3031943,0.15625
3,3,2.2870383,0.09375
3,3,2.3079665,0.1875
3,3,2.3534844,0.15625
3,3,2.3143382,0.125
3,3,2.2718334,0.15625
3,3,2.3206189,0.03125
3,3,2.3498688,0.03125
3,3,2.3615181,0.09375
3,3,2.3476622,0.0625
3,3,2.297693,0.09375
3,3,2.3114872,0.28125
3,3,2.3072503,0.0625
3,3,2.303934,0.09375
3,3,2.3402324,0.0625
3,3,2.3020096,0.125
3,3,2.3300397,0.125
3,3,2.3045397,0.09375
3,3,2.2501903,0.28125
3,3,2.3105104,0.09375
3,3,2.3095634,0.09375
3,3,2.2759056,0.15625
3,3,2.2457178,0.1875
3,3,2.3156269,0.125
3,3,2.319323,0.09375
3,3,2.251066,0.21875
3,3,2.2932942,0.09375
