epoch,test_loss,test_accuracy,test_precision,test_recall,test_f1-score
1.0,0.6762773394584656,0.7161536045233234,0.7847818253221346,0.7190339035879756,0.6996555358516473
2.0,0.13953830301761627,0.9498979111041307,0.9518004592010754,0.95030903685828,0.9498704576763909
3.0,0.32485663890838623,0.8813805559918328,0.9004111993491731,0.8800967859790502,0.8796854187085097
4.0,0.22267486155033112,0.922412439139312,0.9315147346632424,0.9215689097192469,0.9218863859945352
5.0,0.13333305716514587,0.9446756714308151,0.9472318926176466,0.9451489282294783,0.9446300552247446
6.0,0.3831106126308441,0.8717213758441966,0.8954791418180561,0.8702751255913741,0.8694366525169456
7.0,0.12335342913866043,0.9605387152505105,0.9605225452098214,0.9605503955096328,0.9605344423743201
8.0,0.09879713505506516,0.9668996387623685,0.9669187979792,0.9669811327446215,0.9668989401698337
9.0,0.049057286232709885,0.9839798963405058,0.9841714774628753,0.9838882347406469,0.9839738666785216
10.0,0.051376763731241226,0.9826841526621642,0.9826850957781367,0.9827529650154406,0.9826835599532378
11.0,0.04547477513551712,0.9849615203392492,0.9850405019015821,0.9849095787440545,0.9849576408648808
12.0,0.16993111371994019,0.9400816711166955,0.9435166636770128,0.9395805657188308,0.9399103195700853
13.0,0.06434954702854156,0.9777760326684467,0.9778170525116249,0.9777403103539952,0.9777712901344287
14.0,0.04911213368177414,0.983037537301712,0.9830463134882371,0.9831133844034632,0.9830370677095461
15.0,0.039983153343200684,0.9871603580964348,0.9871438395454492,0.9871823016011865,0.9871591108483161
16.0,0.12594635784626007,0.9564944243756871,0.9569269095122515,0.9563337036181424,0.9564674467966956
17.0,0.0405222624540329,0.9866106486571383,0.9865990544678289,0.9866213387731,0.9866090873588554
18.0,0.04536954686045647,0.9855897596984451,0.9855739657424192,0.9856347658300919,0.9855888620615236
19.0,0.13963961601257324,0.9556305952567928,0.9571402478617153,0.9553132878709814,0.9555661385901617
20.0,0.058840200304985046,0.9832731270614103,0.9832557910513229,0.983296852246061,0.9832715663025425
21.0,0.045356396585702896,0.9869247683367363,0.9870023990491162,0.9868740341779015,0.9869214282368413
22.0,0.04127171263098717,0.9867677084969373,0.9867742128722028,0.986757931217199,0.9867656321740814
23.0,0.048038460314273834,0.9881027171352286,0.9882108451956435,0.9880400412121102,0.9880992771272298
24.0,0.043838825076818466,0.9882990419349772,0.9883364989838621,0.9882685248568057,0.988296651245159
25.0,0.05248936638236046,0.9838228365007068,0.9838157835022825,0.9838829612583158,0.9838221325371868
26.0,0.04590019956231117,0.9882205120150778,0.9882547259648978,0.9881918465733668,0.9882181578955094
27.0,0.05453353375196457,0.9830768022616617,0.9830616318509053,0.9830935147855338,0.9830750247216911
28.0,0.04666731879115105,0.9875530076959321,0.9875641994036901,0.9875396154940586,0.9875509553912021
29.0,0.04767829179763794,0.9861394691377415,0.9861214308197976,0.9861733764944733,0.9861383872327705
30.0,0.047013115137815475,0.987121093136485,0.9871031420968368,0.9871509475106249,0.9871200058156766
31.0,0.05091763660311699,0.9884561017747762,0.9884969228506633,0.9884237441039923,0.9884536910416856
32.0,0.051852405071258545,0.9866499136170881,0.9866507890480822,0.9866452421424265,0.986647960809972
33.0,0.05350746586918831,0.9882597769750275,0.9882997024824793,0.9882278573647003,0.9882573385523645
34.0,0.050007402896881104,0.9841400973771,0.9892824501631993,0.9892091537414694,0.9892391542361287
35.0,0.05491585284471512,0.9879063923354798,0.9879194596512895,0.9878916528206916,0.987904361536228
36.0,0.05426037311553955,0.9884168368148264,0.9884950708011304,0.988366312489108,0.9884138778674719
37.0,0.05073229596018791,0.9876708025757813,0.9876627556562192,0.987676519412845,0.9876692475701642
38.0,0.0502433218061924,0.9882990419349772,0.9882910656328276,0.9883048471228266,0.9882975661653151
39.0,0.04805866628885269,0.9894377257735197,0.9894542467997649,0.989420873263386,0.989435897957332
40.0,0.050059523433446884,0.9884953667347259,0.9885010905017788,0.9884867637598029,0.9884935840731213
41.0,0.05229023098945618,0.9887309564944243,0.9887499530284505,0.9887121419093479,0.9887289595143858
42.0,0.050415340811014175,0.989241400973771,0.9892417187707616,0.9892380252862553,0.9892398476156494
43.0,0.051302436739206314,0.9890058112140726,0.9890155195046099,0.9889940203336227,0.9890040315672546
44.0,0.052198879420757294,0.9873959478561332,0.9873785519560323,0.9874216498530471,0.9873948003035493
45.0,0.05674228072166443,0.9881027171352286,0.9881094539171418,0.98809312760091,0.9881008502930169
46.0,0.05138678848743439,0.9891236060939218,0.9891283768255499,0.9891160228099389,0.9891219419809881
47.0,0.05092129111289978,0.9892021360138212,0.9892113052006508,0.9891908384130692,0.9892003989207987
48.0,0.051516711711883545,0.9881419820951782,0.9881361798317605,0.988144971174868,0.9881404230984059
49.0,0.05249170958995819,0.9891236060939218,0.9891387843912156,0.9891076407485495,0.9891217463293658
50.0,0.052884820848703384,0.9888880163342233,0.9888959969469644,0.9888776058982327,0.9888862507803451
51.0,0.05566421523690224,0.988024187215329,0.9880127270746935,0.9880350761205587,0.9880227907461903
52.0,0.052748389542102814,0.9885738966546254,0.9885619374363389,0.988585794206947,0.9885725835973675
53.0,0.053318798542022705,0.989084341133972,0.9891082432448012,0.9890623165556722,0.9890823260523818
54.0,0.05483083426952362,0.9889665462541228,0.98901180831206,0.9889319320179665,0.9889641790668006
55.0,0.056241072714328766,0.9881027171352286,0.9880901889718313,0.9881154797646152,0.9881013698924537
56.0,0.05394097417593002,0.9888094864143239,0.9888049466731288,0.988811172356492,0.9888079847853428
57.0,0.055882811546325684,0.9886916915344747,0.9886883710460515,0.9886919639006388,0.9886901430745972
58.0,0.058926235884428024,0.9888094864143239,0.988832616814313,0.9887878888526325,0.9888074325193639
59.0,0.05692756175994873,0.988338306894927,0.9883243650494481,0.9883538966763215,0.9883370441643513
60.0,0.054547905921936035,0.9889272812941731,0.9889257241115732,0.9889257241115732,0.9889257241115732
61.0,0.056124888360500336,0.9895555206533689,0.9895809694773581,0.9895326309980041,0.9895535701949515
62.0,0.054750729352235794,0.9885738966546254,0.9885583956731666,0.9885932449281821,0.9885727330138298
63.0,0.05659709498286247,0.9894377257735197,0.989456876391829,0.9894190105830771,0.9894358540396158
64.0,0.05618324875831604,0.9887702214543741,0.9887834594923974,0.9887556034219165,0.9887683357122117
65.0,0.0565309077501297,0.98939846081357,0.9894143314337656,0.9893820684515893,0.989396637140962
66.0,0.05500568076968193,0.9893199308936705,0.9893231885617386,0.9893137722295398,0.9893183278005447
67.0,0.055116575211286545,0.9889665462541228,0.9889712909305038,0.9889589408824435,0.9889648581106774
68.0,0.0557328425347805,0.9888094864143239,0.988799901239597,0.9888176917375726,0.9888081239477723
69.0,0.055931396782398224,0.9891628710538716,0.9891761866929012,0.9891483082406549,0.9891610512467497
70.0,0.05661248415708542,0.9892021360138212,0.989203884255893,0.9891973577941499,0.9892005462629752
71.0,0.05544264242053032,0.9892021360138212,0.9892048719478932,0.9891964264539954,0.9892005256139973
72.0,0.05640539899468422,0.9890450761740223,0.989039772585976,0.9890477265878894,0.9890436260257619
73.0,0.056779008358716965,0.9887309564944243,0.9887201391794491,0.9887410134541337,0.9887296232545635
74.0,0.056750066578388214,0.9892806659337208,0.9892787157664666,0.9892796241185151,0.9892791684166478
75.0,0.05689636617898941,0.9888880163342233,0.9888790880067029,0.988895301361166,0.9888866440994788
76.0,0.05740973353385925,0.9895555206533689,0.9895676952350632,0.9895419443995479,0.9895537879794379
77.0,0.05759063735604286,0.9893199308936705,0.9893231885617386,0.9893137722295398,0.9893183278005447
78.0,0.057706158608198166,0.9891628710538716,0.9891641285353621,0.9891585529823532,0.9891612858339773
79.0,0.05765549838542938,0.989241400973771,0.9892467183750551,0.9892333685854833,0.9892397444141543
80.0,0.05795004218816757,0.9892806659337208,0.9892946226367447,0.9892656540161993,0.9892788549794839
81.0,0.0571923702955246,0.9890058112140726,0.9890051675201341,0.9890033337351665,0.989004244525924
82.0,0.057287294417619705,0.9893199308936705,0.9893263341726082,0.9893109782090767,0.9893182655405504
83.0,0.05692558363080025,0.9893591958536202,0.9893650664416582,0.9893507143610277,0.9893575470437403
84.0,0.05692564323544502,0.9890058112140726,0.9890042650753209,0.9890042650753209,0.9890042650753209
85.0,0.05649255961179733,0.9891628710538716,0.9891549918506644,0.9891687977240513,0.9891615042336475
86.0,0.05615650489926338,0.9894377257735197,0.989435797402338,0.9894367060460105,0.9894362501980888
87.0,0.057562343776226044,0.9894769907334694,0.9894834210297792,0.9894680601365721,0.9894753498708362
88.0,0.05720245838165283,0.98939846081357,0.989409411236875,0.9893857938122068,0.9893967234704227
89.0,0.057001084089279175,0.9894769907334694,0.989484518525831,0.9894671287964177,0.9894753291628806
90.0,0.05790640041232109,0.989241400973771,0.9892426703943396,0.9892370939461008,0.9892398272409775
91.0,0.05761391296982765,0.989241400973771,0.9892407912949739,0.9892389566264097,0.9892398678575113
92.0,0.0561014823615551,0.989241400973771,0.9892407912949739,0.9892389566264097,0.9892398678575113
93.0,0.05715438351035118,0.9893199308936705,0.9893221883312704,0.9893147035696942,0.9893183482901833
94.0,0.057131581008434296,0.989084341133972,0.9890786544227452,0.9890874627398405,0.9890829060309828
95.0,0.056994322687387466,0.9893199308936705,0.989321212253317,0.9893156349098486,0.9893183686479775
96.0,0.05874892696738243,0.9894377257735197,0.9894517138648047,0.9894227359436947,0.9894359413534108
97.0,0.058075882494449615,0.9895947856133187,0.9896028922123317,0.9895844745719621,0.9895931323561534
98.0,0.057587094604969025,0.989241400973771,0.9892417187707616,0.9892380252862553,0.9892398476156494
99.0,0.05806745961308479,0.9894769907334694,0.9894903684533041,0.9894624720956458,0.9894752236743802
100.0,0.05727719888091087,0.9891236060939218,0.9891225249465786,0.9891216108508654,0.9891220663731128
