epoch,batch,train_loss,train_accuracy
1,1,2.3033292,0.09375
1,1,2.3011737,0.125
1,1,2.2997432,0.1875
1,1,2.2955837,0.15625
1,1,2.3011293,0.125
1,1,2.2948244,0.1875
1,1,2.2939749,0.3125
1,1,2.2995675,0.125
1,1,2.3068771,0.125
1,1,2.2980378,0.09375
1,1,2.298566,0.15625
1,1,2.3002677,0.125
1,1,2.3063006,0.0625
1,1,2.3035147,0.0625
1,1,2.294095,0.28125
1,1,2.3045523,0.0625
1,1,2.3039646,0.09375
1,1,2.3037877,0.125
1,1,2.2986214,0.09375
1,1,2.2978616,0.1875
1,1,2.3010874,0.125
1,1,2.3103862,0.0
1,1,2.2961025,0.21875
1,1,2.3013177,0.09375
1,1,2.3076694,0.03125
1,1,2.3007598,0.125
1,1,2.2939851,0.1875
1,1,2.2965736,0.125
1,1,2.3023338,0.125
1,1,2.293081,0.15625
1,1,2.2929518,0.15625
1,1,2.2999513,0.1875
1,1,2.3006265,0.125
1,1,2.3006203,0.09375
1,1,2.2986338,0.09375
1,1,2.3033545,0.125
1,1,2.3009386,0.125
1,1,2.3012717,0.1875
1,1,2.3025107,0.09375
1,1,2.3013027,0.09375
1,1,2.304133,0.0625
1,1,2.3107746,0.0625
1,1,2.3007736,0.09375
1,1,2.3001056,0.125
1,1,2.2994874,0.1875
1,1,2.3054714,0.09375
1,1,2.3029025,0.125
1,1,2.300706,0.15625
1,1,2.3036757,0.09375
1,1,2.2910001,0.21875
1,1,2.2983077,0.15625
1,1,2.3005357,0.15625
1,1,2.2916749,0.21875
1,1,2.2975285,0.125
1,1,2.3013487,0.125
1,1,2.2910938,0.1875
1,1,2.3003345,0.125
1,1,2.2912893,0.15625
1,1,2.2907488,0.28125
1,1,2.3001604,0.03125
1,1,2.3054535,0.09375
1,1,2.2876458,0.21875
1,1,2.2913253,0.15625
1,1,2.2998095,0.09375
1,1,2.2876058,0.25
1,1,2.3059785,0.09375
1,1,2.2906199,0.15625
1,1,2.2998633,0.25
1,1,2.2990031,0.125
1,1,2.309123,0.0625
1,1,2.3002381,0.125
1,1,2.3059893,0.0625
1,1,2.307188,0.125
1,1,2.2939105,0.1875
1,1,2.3075516,0.0
1,1,2.3062642,0.03125
1,1,2.3008735,0.125
1,1,2.3112032,0.03125
1,1,2.2891495,0.1875
1,1,2.2996507,0.15625
1,1,2.2968967,0.15625
1,1,2.2899153,0.21875
1,1,2.3052776,0.15625
1,1,2.3047566,0.125
1,1,2.3165421,0.0
1,1,2.3003132,0.15625
1,1,2.303736,0.0625
1,1,2.3006482,0.15625
1,1,2.2879252,0.28125
1,1,2.3038752,0.09375
1,1,2.2903495,0.09375
1,1,2.3048396,0.15625
1,1,2.3155143,0.0
1,1,2.2938886,0.15625
1,1,2.2945027,0.15625
1,1,2.2936468,0.125
1,1,2.3056617,0.03125
1,1,2.3025527,0.0625
1,1,2.289221,0.1875
1,1,2.3087137,0.0625
1,1,2.2936985,0.15625
1,1,2.301481,0.125
1,1,2.3157728,0.03125
1,1,2.2934923,0.25
1,1,2.305982,0.09375
1,1,2.306272,0.09375
1,1,2.298785,0.125
1,1,2.298822,0.15625
1,1,2.3000512,0.0625
1,1,2.3128195,0.0625
1,1,2.301988,0.09375
1,1,2.3009956,0.125
1,1,2.309548,0.0625
1,1,2.2979963,0.15625
1,1,2.2980254,0.125
1,1,2.2971122,0.1875
1,1,2.3065205,0.0625
1,1,2.3061547,0.09375
1,1,2.3107674,0.03125
1,1,2.2923896,0.1875
1,1,2.3111677,0.0625
1,1,2.300226,0.09375
1,1,2.301697,0.09375
1,1,2.3097377,0.0625
1,1,2.306334,0.0625
1,1,2.2912033,0.09375
1,1,2.3027112,0.03125
1,1,2.2850795,0.25
1,1,2.3063786,0.125
1,1,2.296445,0.09375
1,1,2.306197,0.09375
1,1,2.312914,0.03125
1,1,2.3021436,0.09375
1,1,2.2888377,0.21875
1,1,2.2998693,0.125
1,1,2.2937224,0.15625
1,1,2.300259,0.09375
1,1,2.303033,0.09375
1,1,2.288277,0.21875
1,1,2.2846127,0.21875
1,1,2.2894518,0.15625
1,1,2.2883074,0.1875
1,1,2.2932603,0.1875
1,1,2.2957497,0.15625
1,1,2.2979753,0.09375
1,1,2.2972686,0.125
1,1,2.2910185,0.125
1,1,2.2882726,0.21875
1,1,2.304268,0.09375
1,1,2.2887282,0.21875
1,1,2.281896,0.1875
1,1,2.3153086,0.0625
1,1,2.284992,0.25
1,1,2.3085017,0.0625
1,1,2.290043,0.21875
1,1,2.3058863,0.09375
1,1,2.3006,0.0625
1,1,2.2956202,0.15625
1,1,2.3076866,0.0625
1,1,2.3036711,0.0625
1,1,2.3154814,0.03125
1,1,2.3072948,0.03125
1,1,2.289312,0.15625
1,1,2.3079827,0.0625
1,1,2.2953022,0.125
1,1,2.2824569,0.21875
1,1,2.3031647,0.15625
1,1,2.3010576,0.09375
1,1,2.297471,0.125
1,1,2.2957082,0.1875
1,1,2.3064003,0.09375
1,1,2.2958858,0.15625
1,1,2.302432,0.0625
1,1,2.2932105,0.125
1,1,2.306493,0.15625
1,1,2.2802885,0.28125
1,1,2.3054676,0.0625
1,1,2.30729,0.09375
1,1,2.2863293,0.1875
1,1,2.291662,0.15625
1,1,2.3061361,0.0625
1,1,2.3092782,0.09375
1,1,2.2935836,0.1875
1,1,2.3077273,0.09375
1,1,2.306346,0.09375
1,1,2.2957299,0.09375
1,1,2.3073697,0.03125
1,1,2.2943783,0.125
1,1,2.3075159,0.0625
1,1,2.3114812,0.03125
1,1,2.2873313,0.15625
1,1,2.3105643,0.0625
1,1,2.320945,0.0625
1,1,2.3130848,0.03125
1,1,2.277462,0.21875
1,1,2.295716,0.09375
1,1,2.3119802,0.0625
1,1,2.2997363,0.125
1,1,2.3073947,0.09375
1,1,2.3045857,0.125
1,1,2.2777004,0.25
1,1,2.300754,0.09375
1,1,2.2884314,0.09375
1,1,2.2930357,0.15625
1,1,2.2897177,0.15625
1,1,2.3005924,0.15625
1,1,2.2859547,0.15625
1,1,2.2932234,0.125
1,1,2.3077922,0.09375
1,1,2.3120883,0.03125
1,1,2.278919,0.1875
1,1,2.285338,0.1875
1,1,2.293692,0.0625
1,1,2.3052769,0.125
1,1,2.2777257,0.28125
1,1,2.3121262,0.09375
1,1,2.3175554,0.0625
1,1,2.310932,0.09375
1,1,2.2888563,0.09375
1,1,2.3077738,0.0625
1,1,2.2830727,0.21875
1,1,2.317385,0.0
1,1,2.29847,0.09375
1,1,2.3042827,0.125
1,1,2.2907062,0.15625
1,1,2.2993662,0.1875
1,1,2.3071349,0.09375
1,1,2.306436,0.09375
1,1,2.299347,0.125
1,1,2.3028295,0.0625
1,1,2.3021128,0.09375
1,1,2.2969341,0.125
1,1,2.3229604,0.0625
1,1,2.2984736,0.125
1,1,2.30639,0.15625
1,1,2.3046486,0.125
1,1,2.3077857,0.09375
1,1,2.2935271,0.15625
1,1,2.2992978,0.125
1,1,2.315198,0.09375
1,1,2.2962375,0.125
1,1,2.3063555,0.09375
1,1,2.3054578,0.0625
1,1,2.3111246,0.03125
1,1,2.2994328,0.125
1,1,2.3030512,0.09375
1,1,2.2783713,0.21875
1,1,2.3054347,0.125
1,1,2.2969372,0.125
1,1,2.2996204,0.125
1,1,2.2956831,0.15625
1,1,2.2782836,0.25
1,1,2.3004975,0.0625
1,1,2.299104,0.15625
1,1,2.30858,0.0625
1,1,2.297821,0.1875
1,1,2.2758455,0.21875
1,1,2.287226,0.1875
1,1,2.3008955,0.09375
1,1,2.3194065,0.03125
1,1,2.3058536,0.03125
1,1,2.2988803,0.0625
1,1,2.294147,0.1875
1,1,2.3178215,0.0625
1,1,2.3066502,0.09375
1,1,2.300093,0.09375
1,1,2.2855902,0.21875
1,1,2.3004966,0.125
1,1,2.272922,0.25
1,1,2.2834127,0.15625
1,1,2.2840407,0.21875
1,1,2.311258,0.09375
1,1,2.284051,0.15625
1,1,2.3304443,0.03125
1,1,2.2868338,0.1875
1,1,2.3135898,0.125
1,1,2.3015773,0.125
1,1,2.2928877,0.125
1,1,2.2937343,0.15625
1,1,2.297534,0.15625
1,1,2.2936602,0.0625
1,1,2.3127406,0.125
1,1,2.3149886,0.09375
1,1,2.2964213,0.125
1,1,2.303596,0.125
1,1,2.3078763,0.0625
1,1,2.2873943,0.1875
1,1,2.2969615,0.09375
1,1,2.2927647,0.125
1,1,2.3119967,0.09375
1,1,2.3081927,0.125
1,1,2.293947,0.0625
1,1,2.2859898,0.125
1,1,2.293278,0.09375
1,1,2.294096,0.1875
1,1,2.2965584,0.15625
1,1,2.290178,0.15625
1,1,2.3078523,0.09375
1,1,2.3057308,0.0625
1,1,2.3035882,0.125
1,1,2.2700858,0.25
1,1,2.2954097,0.15625
1,1,2.313313,0.09375
1,1,2.2890265,0.125
1,1,2.3167527,0.0625
1,1,2.2857456,0.125
1,1,2.2956166,0.15625
1,1,2.3072822,0.0625
1,1,2.3086486,0.09375
1,1,2.3053522,0.125
1,1,2.2664971,0.3125
1,1,2.3000183,0.09375
1,1,2.303147,0.09375
1,1,2.298133,0.125
1,1,2.3154864,0.09375
1,1,2.2942824,0.1875
1,1,2.2932723,0.1875
1,1,2.2950308,0.15625
1,1,2.2912235,0.1875
1,1,2.309449,0.0625
1,1,2.2860546,0.15625
1,1,2.2528553,0.34375
1,1,2.2955585,0.1875
1,1,2.2967975,0.09375
1,1,2.313063,0.09375
1,1,2.3036568,0.125
1,1,2.3023977,0.125
1,1,2.2705355,0.21875
1,1,2.298197,0.15625
1,1,2.3160923,0.09375
1,1,2.2943065,0.15625
1,1,2.2886424,0.15625
1,1,2.2997274,0.125
1,1,2.2999277,0.15625
1,1,2.3026257,0.09375
1,1,2.2956526,0.15625
1,1,2.2942755,0.15625
1,1,2.2933269,0.15625
1,1,2.3016822,0.09375
1,1,2.293424,0.125
1,1,2.311731,0.0625
1,1,2.3000736,0.09375
1,1,2.283782,0.21875
1,1,2.284088,0.15625
1,1,2.2990882,0.09375
1,1,2.3054032,0.125
1,1,2.2890894,0.125
1,1,2.2848048,0.09375
1,1,2.3007686,0.08695652173913043
2,2,2.2962046,0.15625
2,2,2.3084133,0.03125
2,2,2.28381,0.09375
2,2,2.2996774,0.125
2,2,2.2882125,0.15625
2,2,2.2947235,0.09375
2,2,2.303814,0.0625
2,2,2.295208,0.1875
2,2,2.3307667,0.03125
2,2,2.3037388,0.09375
2,2,2.3133862,0.0625
2,2,2.3087845,0.125
2,2,2.3046887,0.125
2,2,2.280832,0.15625
2,2,2.2842152,0.1875
2,2,2.3270354,0.03125
2,2,2.3117812,0.0625
2,2,2.2918198,0.15625
2,2,2.2737403,0.15625
2,2,2.2708786,0.21875
2,2,2.2988787,0.21875
2,2,2.2702117,0.15625
2,2,2.2776082,0.21875
2,2,2.2960277,0.1875
2,2,2.3001533,0.125
2,2,2.2995365,0.125
2,2,2.2950416,0.21875
2,2,2.2975326,0.09375
2,2,2.2857025,0.1875
2,2,2.3045678,0.09375
2,2,2.2871752,0.125
2,2,2.3226347,0.03125
2,2,2.3165252,0.09375
2,2,2.2896886,0.125
2,2,2.2946212,0.1875
2,2,2.2837977,0.1875
2,2,2.2905636,0.09375
2,2,2.318457,0.09375
2,2,2.309811,0.0625
2,2,2.2794518,0.1875
2,2,2.304596,0.0625
2,2,2.2912989,0.21875
2,2,2.3096046,0.09375
2,2,2.2954042,0.15625
2,2,2.2708275,0.21875
2,2,2.2828503,0.125
2,2,2.3018491,0.09375
2,2,2.297843,0.125
2,2,2.30128,0.15625
2,2,2.305784,0.03125
2,2,2.2827682,0.21875
2,2,2.28927,0.09375
2,2,2.2807844,0.125
2,2,2.3146367,0.125
2,2,2.313961,0.03125
2,2,2.30913,0.09375
2,2,2.324265,0.03125
2,2,2.2862031,0.125
2,2,2.2934167,0.125
2,2,2.3213127,0.125
2,2,2.3077338,0.15625
2,2,2.31138,0.125
2,2,2.2936444,0.125
2,2,2.3114307,0.0625
2,2,2.2929993,0.15625
2,2,2.271991,0.15625
2,2,2.2912078,0.125
2,2,2.3116474,0.125
2,2,2.3180122,0.03125
2,2,2.3240242,0.0625
2,2,2.2880788,0.09375
2,2,2.3071527,0.03125
2,2,2.3033705,0.09375
2,2,2.279192,0.25
2,2,2.3096898,0.0625
2,2,2.2909276,0.1875
2,2,2.2944188,0.15625
2,2,2.313617,0.03125
2,2,2.3071992,0.09375
2,2,2.306298,0.0625
2,2,2.2895405,0.09375
2,2,2.285133,0.15625
2,2,2.2748883,0.09375
2,2,2.2986686,0.1875
2,2,2.2940013,0.09375
2,2,2.2810714,0.15625
2,2,2.2876928,0.15625
2,2,2.288248,0.21875
2,2,2.288777,0.1875
2,2,2.3021903,0.09375
2,2,2.3091617,0.15625
2,2,2.3048205,0.0625
2,2,2.2675912,0.21875
2,2,2.2856822,0.15625
2,2,2.3323085,0.03125
2,2,2.3147602,0.0625
2,2,2.2791595,0.15625
2,2,2.3152058,0.0625
2,2,2.3026676,0.09375
2,2,2.2874064,0.15625
2,2,2.320405,0.0625
2,2,2.3113565,0.0625
2,2,2.259121,0.25
2,2,2.2509656,0.28125
2,2,2.3248584,0.0625
2,2,2.3114207,0.15625
2,2,2.2929835,0.09375
2,2,2.284037,0.15625
2,2,2.2996192,0.09375
2,2,2.3113668,0.09375
2,2,2.3095644,0.125
2,2,2.301714,0.125
2,2,2.322058,0.0625
2,2,2.3154802,0.0625
2,2,2.32523,0.0625
2,2,2.2886517,0.125
2,2,2.3108897,0.0625
2,2,2.2909846,0.125
2,2,2.3151026,0.0625
2,2,2.2888026,0.125
2,2,2.2766776,0.1875
2,2,2.3026206,0.09375
2,2,2.2914474,0.21875
2,2,2.307073,0.0625
2,2,2.2943892,0.09375
2,2,2.2794943,0.1875
2,2,2.309458,0.09375
2,2,2.3045955,0.0625
2,2,2.288235,0.15625
2,2,2.285322,0.125
2,2,2.3027093,0.09375
2,2,2.2941167,0.125
2,2,2.2811549,0.1875
2,2,2.3172228,0.09375
2,2,2.2973967,0.1875
2,2,2.2801182,0.15625
2,2,2.3100817,0.09375
2,2,2.2886052,0.15625
2,2,2.3117251,0.03125
2,2,2.2966328,0.09375
2,2,2.3165174,0.09375
2,2,2.3125107,0.09375
2,2,2.3049724,0.09375
2,2,2.3184175,0.0625
2,2,2.2767153,0.15625
2,2,2.2948115,0.09375
2,2,2.3015432,0.03125
2,2,2.3078883,0.15625
2,2,2.3123,0.09375
2,2,2.302557,0.125
2,2,2.2904272,0.15625
2,2,2.2827172,0.1875
2,2,2.2886262,0.25
2,2,2.309365,0.09375
2,2,2.2932403,0.09375
2,2,2.2885568,0.1875
2,2,2.301622,0.09375
2,2,2.2863839,0.21875
2,2,2.27007,0.1875
2,2,2.3326075,0.0
2,2,2.2713175,0.28125
2,2,2.3220167,0.03125
2,2,2.290717,0.09375
2,2,2.2917824,0.15625
2,2,2.300991,0.09375
2,2,2.31003,0.09375
2,2,2.2978897,0.09375
2,2,2.2963614,0.09375
2,2,2.290038,0.1875
2,2,2.3041868,0.15625
2,2,2.284615,0.15625
2,2,2.2905138,0.15625
2,2,2.3040006,0.03125
2,2,2.287813,0.21875
2,2,2.2828252,0.15625
2,2,2.3014705,0.09375
2,2,2.2984364,0.0625
2,2,2.2935345,0.125
2,2,2.3070974,0.15625
2,2,2.2923741,0.0625
2,2,2.288173,0.125
2,2,2.2905974,0.15625
2,2,2.2787037,0.125
2,2,2.2954466,0.1875
2,2,2.2996814,0.1875
2,2,2.3018603,0.0625
2,2,2.3055692,0.09375
2,2,2.2919393,0.125
2,2,2.2861404,0.125
2,2,2.303161,0.125
2,2,2.3115866,0.09375
2,2,2.2673123,0.21875
2,2,2.2941995,0.125
2,2,2.319447,0.125
2,2,2.286824,0.15625
2,2,2.2789836,0.1875
2,2,2.3252413,0.09375
2,2,2.2784135,0.15625
2,2,2.2836142,0.1875
2,2,2.2977705,0.125
2,2,2.2951362,0.15625
2,2,2.3244643,0.0625
2,2,2.286111,0.125
2,2,2.3058352,0.15625
2,2,2.306416,0.1875
2,2,2.2825038,0.15625
2,2,2.310942,0.03125
2,2,2.2766767,0.25
2,2,2.2794752,0.1875
2,2,2.32955,0.0625
2,2,2.2976267,0.125
2,2,2.3161175,0.0625
2,2,2.3302908,0.0
2,2,2.3094592,0.1875
2,2,2.2831748,0.21875
2,2,2.3015451,0.15625
2,2,2.2994163,0.15625
2,2,2.297926,0.15625
2,2,2.2875776,0.15625
2,2,2.2754557,0.25
2,2,2.2826154,0.125
2,2,2.289812,0.15625
2,2,2.2777212,0.21875
2,2,2.285454,0.125
2,2,2.2887769,0.21875
2,2,2.27723,0.1875
2,2,2.292762,0.15625
2,2,2.2913675,0.125
2,2,2.295571,0.0625
2,2,2.3096502,0.125
2,2,2.2967305,0.1875
2,2,2.3065305,0.09375
2,2,2.3177304,0.0625
2,2,2.2786622,0.1875
2,2,2.2752683,0.1875
2,2,2.3007338,0.09375
2,2,2.3045287,0.09375
2,2,2.3134136,0.0625
2,2,2.2429788,0.3125
2,2,2.3044372,0.09375
2,2,2.28516,0.09375
2,2,2.342928,0.0
2,2,2.3336198,0.0
2,2,2.3113356,0.125
2,2,2.2897325,0.125
2,2,2.3025723,0.09375
2,2,2.3412952,0.03125
2,2,2.2758164,0.1875
2,2,2.2991526,0.125
2,2,2.3001647,0.09375
2,2,2.306436,0.125
2,2,2.3027735,0.09375
2,2,2.3031573,0.0625
2,2,2.246133,0.3125
2,2,2.284295,0.15625
2,2,2.2531092,0.1875
2,2,2.2759018,0.15625
2,2,2.2723846,0.125
2,2,2.3111799,0.03125
2,2,2.2750616,0.15625
2,2,2.2987309,0.09375
2,2,2.3029146,0.09375
2,2,2.268658,0.1875
2,2,2.2835686,0.125
2,2,2.258346,0.25
2,2,2.3111227,0.125
2,2,2.291625,0.125
2,2,2.302494,0.15625
2,2,2.31198,0.09375
2,2,2.3214605,0.03125
2,2,2.3109925,0.0625
2,2,2.3070917,0.125
2,2,2.2895296,0.125
2,2,2.2758317,0.1875
2,2,2.3012686,0.125
2,2,2.305201,0.0625
2,2,2.2965348,0.15625
2,2,2.2909656,0.15625
2,2,2.294411,0.125
2,2,2.2750592,0.15625
2,2,2.3015635,0.1875
2,2,2.3125148,0.0625
2,2,2.2775054,0.15625
2,2,2.310544,0.0
2,2,2.2894943,0.125
2,2,2.2959375,0.15625
2,2,2.2977357,0.125
2,2,2.3074074,0.09375
2,2,2.280211,0.15625
2,2,2.297478,0.15625
2,2,2.3159952,0.125
2,2,2.2892113,0.15625
2,2,2.309693,0.0625
2,2,2.3086205,0.09375
2,2,2.2956817,0.15625
2,2,2.3119628,0.0625
2,2,2.272961,0.1875
2,2,2.2963877,0.125
2,2,2.259282,0.25
2,2,2.3082254,0.0625
2,2,2.316643,0.125
2,2,2.2931144,0.0625
2,2,2.3059154,0.09375
2,2,2.3047256,0.0625
2,2,2.3071947,0.0625
2,2,2.3432107,0.03125
2,2,2.3181038,0.09375
2,2,2.2937071,0.0625
2,2,2.3359685,0.0625
2,2,2.3083427,0.125
2,2,2.2670038,0.21875
2,2,2.2752528,0.125
2,2,2.3197165,0.125
2,2,2.3012516,0.0625
2,2,2.3070066,0.15625
2,2,2.2835727,0.125
2,2,2.2931578,0.125
2,2,2.3073175,0.09375
2,2,2.3089488,0.125
2,2,2.3250544,0.125
2,2,2.291743,0.15625
2,2,2.3099597,0.125
2,2,2.278456,0.1875
2,2,2.2988083,0.125
2,2,2.2825956,0.1875
2,2,2.3085074,0.125
2,2,2.3056293,0.0625
2,2,2.3101642,0.125
2,2,2.3150237,0.03125
2,2,2.28379,0.1875
2,2,2.2865398,0.125
2,2,2.264518,0.1875
2,2,2.2720888,0.25
2,2,2.2777767,0.21875
2,2,2.324569,0.125
2,2,2.2709153,0.25
2,2,2.3260546,0.03125
2,2,2.2885008,0.09375
2,2,2.3030314,0.09375
2,2,2.27354,0.1875
2,2,2.292574,0.125
2,2,2.2963223,0.15625
2,2,2.274257,0.1875
2,2,2.2573352,0.3125
2,2,2.3166838,0.125
2,2,2.3179588,0.0625
2,2,2.3199804,0.0
2,2,2.333267,0.0625
2,2,2.321106,0.09375
2,2,2.300116,0.15625
2,2,2.277272,0.1875
2,2,2.2946389,0.15625
2,2,2.313279,0.03125
2,2,2.3008459,0.09375
2,2,2.3067966,0.09375
2,2,2.2723813,0.125
2,2,2.313704,0.125
2,2,2.300629,0.1875
2,2,2.305757,0.21875
2,2,2.297032,0.09375
2,2,2.3316839,0.0
2,2,2.2788005,0.21875
2,2,2.292436,0.125
2,2,2.3034706,0.09375
2,2,2.2909293,0.1875
2,2,2.2933536,0.15625
2,2,2.2848136,0.1875
2,2,2.3233342,0.03125
2,2,2.2918227,0.125
2,2,2.2852535,0.09375
2,2,2.2804341,0.15625
2,2,2.3141475,0.1875
2,2,2.3002934,0.125
2,2,2.2875679,0.1875
2,2,2.302492,0.0625
2,2,2.2969027,0.15625
2,2,2.3150911,0.09375
2,2,2.3039904,0.125
2,2,2.313793,0.0625
2,2,2.3184242,0.03125
2,2,2.282509,0.1875
2,2,2.3176167,0.09375
2,2,2.3038929,0.125
2,2,2.2846835,0.1875
2,2,2.3056078,0.125
2,2,2.29499,0.125
2,2,2.2962677,0.1875
2,2,2.3016226,0.09375
2,2,2.2956898,0.15625
2,2,2.3067403,0.125
2,2,2.2773504,0.25
2,2,2.284316,0.15625
2,2,2.2976635,0.125
2,2,2.2657838,0.21875
2,2,2.2827132,0.125
2,2,2.3030906,0.09375
2,2,2.2980058,0.125
2,2,2.2973251,0.125
2,2,2.2829785,0.125
2,2,2.2837946,0.09375
2,2,2.3135343,0.09375
2,2,2.2739818,0.1875
2,2,2.3332515,0.0625
2,2,2.315934,0.0625
2,2,2.3011267,0.09375
2,2,2.3140452,0.09375
2,2,2.3011224,0.125
2,2,2.3320534,0.0625
2,2,2.2665646,0.21875
2,2,2.307786,0.0625
2,2,2.2710667,0.21875
2,2,2.2800746,0.15625
2,2,2.306856,0.09375
2,2,2.2862074,0.1875
2,2,2.3125987,0.1875
2,2,2.2960339,0.15625
2,2,2.3417435,0.03125
2,2,2.3100126,0.0625
2,2,2.2866316,0.125
2,2,2.3020818,0.15625
2,2,2.3008826,0.125
2,2,2.327918,0.0
2,2,2.2883508,0.15625
2,2,2.2634237,0.1875
2,2,2.3188634,0.03125
2,2,2.3003037,0.09375
2,2,2.330416,0.0625
2,2,2.2805867,0.21875
2,2,2.293049,0.15625
2,2,2.2846618,0.15625
2,2,2.3193865,0.03125
2,2,2.3083928,0.09375
2,2,2.319669,0.0625
2,2,2.3107674,0.09375
2,2,2.2903817,0.125
2,2,2.3075945,0.125
2,2,2.3190413,0.09375
2,2,2.2830472,0.25
2,2,2.2894824,0.15625
2,2,2.2907546,0.125
2,2,2.2761114,0.1875
2,2,2.2817516,0.125
2,2,2.2949164,0.09375
2,2,2.2970452,0.08695652173913043
3,3,2.2923565,0.125
3,3,2.3254416,0.03125
3,3,2.3285537,0.0
3,3,2.279459,0.15625
3,3,2.297318,0.125
3,3,2.3073087,0.125
3,3,2.2832026,0.21875
3,3,2.2706923,0.28125
3,3,2.288325,0.125
3,3,2.2882347,0.15625
3,3,2.3052545,0.125
3,3,2.2772002,0.1875
3,3,2.3156407,0.0625
3,3,2.301962,0.09375
3,3,2.2659123,0.21875
3,3,2.307983,0.125
3,3,2.283894,0.1875
3,3,2.28803,0.125
3,3,2.3001313,0.125
3,3,2.3139968,0.09375
3,3,2.2968657,0.125
3,3,2.2673476,0.28125
3,3,2.2976234,0.09375
3,3,2.2742739,0.1875
3,3,2.3070014,0.09375
3,3,2.3262284,0.09375
3,3,2.2965684,0.09375
3,3,2.2766316,0.15625
3,3,2.3153584,0.03125
3,3,2.3170695,0.0625
3,3,2.291819,0.15625
3,3,2.2695565,0.1875
3,3,2.3233385,0.125
3,3,2.3103933,0.09375
3,3,2.305381,0.125
3,3,2.2866995,0.15625
3,3,2.3297734,0.0625
3,3,2.3163872,0.0625
3,3,2.3057833,0.09375
3,3,2.300395,0.0625
3,3,2.27926,0.15625
3,3,2.2862294,0.1875
3,3,2.3305342,0.03125
3,3,2.2891426,0.15625
3,3,2.3168182,0.0625
3,3,2.3072143,0.09375
3,3,2.3015137,0.09375
3,3,2.328193,0.0625
3,3,2.282597,0.125
3,3,2.3090267,0.09375
3,3,2.2687972,0.1875
3,3,2.294173,0.1875
3,3,2.3058584,0.125
3,3,2.3050065,0.125
3,3,2.312385,0.09375
3,3,2.3060508,0.09375
3,3,2.2978716,0.09375
3,3,2.27773,0.21875
3,3,2.2799163,0.21875
3,3,2.2963176,0.1875
3,3,2.308039,0.15625
3,3,2.3112907,0.0625
3,3,2.2900014,0.1875
3,3,2.29111,0.125
3,3,2.2792382,0.21875
3,3,2.3068488,0.09375
3,3,2.3086057,0.03125
3,3,2.308397,0.125
3,3,2.3095808,0.125
3,3,2.3215907,0.03125
3,3,2.295385,0.15625
3,3,2.324956,0.09375
3,3,2.30709,0.0625
