epoch,test_loss,test_accuracy,test_precision,test_recall,test_f1-score
65.0,0.3058982491493225,0.8970273483947682,0.8990704955966043,0.896936050201939,0.8962943310953282
66.0,0.24651671946048737,0.9108204518430439,0.9106275625742624,0.9124999204982535,0.9110337259161518
67.0,0.3365267515182495,0.893935790725327,0.8956162804124022,0.8943108248820755,0.8928280754067611
68.0,0.30327749252319336,0.9003567181926279,0.8989387681348779,0.9029421227560175,0.8993753426954605
69.0,0.27607518434524536,0.9065398335315101,0.9055925132717668,0.9084608500745361,0.9063385441294021
70.0,0.27163273096084595,0.9039239001189061,0.9033655049383734,0.9051259120885039,0.9037737375516268
71.0,0.2808696925640106,0.9101070154577884,0.9131186331202924,0.9097161562433953,0.9105711870508963
72.0,0.2672591805458069,0.9108204518430439,0.9133696894238372,0.9111718663672382,0.9117733350100607
73.0,0.2712658941745758,0.9074910820451842,0.9065313068068968,0.9083671350888942,0.9062270200589138
74.0,0.2776551842689514,0.9079667063020214,0.9085348966921281,0.9080367864582172,0.907847149731048
75.0,0.2925655245780945,0.906064209274673,0.9053207910985737,0.9065720489872158,0.9052533304765952
76.0,0.2846303880214691,0.9091557669441142,0.9126366255333543,0.9081024265769571,0.9095965399752689
77.0,0.2855379581451416,0.9089179548156956,0.9087281803243407,0.9097763155046236,0.9088082162361042
78.0,0.2729189991950989,0.9124851367419738,0.912769057129518,0.9127260219727793,0.9123157287287583
79.0,0.2994186580181122,0.9041617122473247,0.9042329639099265,0.9051127218286833,0.9036372991932407
80.0,0.29365110397338867,0.9027348394768133,0.9022191842389409,0.9051553506832957,0.9030563363830885
81.0,0.2556421458721161,0.9191438763376932,0.9171530304919072,0.9205287383940279,0.9184328479106327
82.0,0.2683219015598297,0.915576694411415,0.9168177135614552,0.9153823819366735,0.9157818796494931
