epoch,test_loss,test_accuracy,test_precision,test_recall,test_f1-score
1.0,2.304614305496216,0.13412604042806184,0.07962420632402448,0.13566186722046022,0.08529733124486891
2.0,2.2830827236175537,0.14102259215219975,0.07798565279232993,0.13281678262702928,0.06910705131587427
3.0,2.1330294609069824,0.1840665873959572,0.10787191768954163,0.16798346642506648,0.09434385406760401
4.0,2.0105137825012207,0.22282996432818072,0.13276952740163245,0.20467870399945465,0.13236688140535055
5.0,2.114867925643921,0.2563614744351962,0.1881855100413047,0.23342330451698126,0.16950291339036613
6.0,2.0790798664093018,0.255410225921522,0.2623205283024939,0.22634314483308401,0.1533352133358002
7.0,1.404784917831421,0.46206896551724136,0.48942495752738174,0.44725520893243687,0.38255467966824985
8.0,1.0503158569335938,0.5759809750297266,0.6286651573651391,0.5649606117165865,0.5484810592308732
9.0,1.09511399269104,0.6028537455410226,0.6327938400733722,0.6083255546092874,0.5890012964659304
10.0,1.0696214437484741,0.5824019024970274,0.6405952918287702,0.5765473771311608,0.5681709104995168
11.0,0.5962545275688171,0.7755053507728894,0.7817522399614811,0.7701746332958935,0.7649857393124277
12.0,0.47306233644485474,0.8156956004756243,0.8160778645226427,0.8129837179296737,0.8088187712677168
13.0,0.3484223186969757,0.8727705112960761,0.87193332120911,0.8722037108024197,0.8708077383136802
14.0,0.42894867062568665,0.8278240190249703,0.835899642652632,0.8287268438797707,0.8237213462013575
15.0,0.3493649661540985,0.8732461355529132,0.8780663248351397,0.8669766360317521,0.8697592914390674
16.0,0.30562111735343933,0.8889417360285374,0.8896097982803063,0.8899887138590019,0.8870040772521177
17.0,0.29947489500045776,0.8963139120095125,0.8978866536968189,0.8949523576703633,0.8950730279671675
18.0,0.3897671699523926,0.8611177170035672,0.868257139897584,0.8592100614762138,0.8595253757152095
19.0,0.4196796417236328,0.84589774078478,0.8528127119467275,0.8470014458716972,0.8457044827916249
20.0,0.37966665625572205,0.8599286563614744,0.8643496778896331,0.8544171424949265,0.8555842931566042
21.0,0.28692424297332764,0.893935790725327,0.8920063783193802,0.8956598462658498,0.8924747446546883
22.0,0.2841669023036957,0.8936979785969085,0.8930468602959719,0.8935209663489392,0.8909545738432728
23.0,0.310272753238678,0.8834720570749108,0.8870606435411388,0.8810816880090305,0.8811990772553413
24.0,0.3092944622039795,0.8932223543400714,0.8941294741380249,0.8940837928121421,0.8921485175061813
25.0,0.24054980278015137,0.9172413793103448,0.9147525867499035,0.9156659291688725,0.9145912056697995
26.0,0.4147602319717407,0.8508917954815696,0.8585694582851782,0.8525625001536661,0.8501983774215814
27.0,0.2616995871067047,0.9036860879904876,0.9045256060087189,0.9030904939077077,0.9027699814643663
28.0,0.2234800159931183,0.9191438763376932,0.918593027382876,0.9185497636659458,0.9175523048326667
29.0,0.3202730715274811,0.8829964328180737,0.8991493280685432,0.8794950942402439,0.8821115693064104
30.0,0.23314757645130157,0.9210463733650416,0.920085431747945,0.9211216305994002,0.9195039378071455
31.0,0.31071579456329346,0.8903686087990488,0.8893300522356957,0.8925451873195446,0.887482628446512
32.0,0.28023242950439453,0.903448275862069,0.9042611917527609,0.9035511087023341,0.9018893509021515
33.0,0.26704540848731995,0.901307966706302,0.9017675743511182,0.9035089514663255,0.9005204178116962
34.0,0.3085786700248718,0.8920332936979786,0.8979684851479466,0.8896970915895606,0.8903746310494502
35.0,0.2702319324016571,0.9046373365041617,0.9074639238523137,0.9041010888614511,0.9038817777110127
36.0,0.24090948700904846,0.9158145065398335,0.9174116077224939,0.9163749845068073,0.9159775651950811
37.0,0.2535833418369293,0.9089179548156956,0.9074307598652135,0.9087946604162671,0.9067257124618978
38.0,0.2718932330608368,0.9065398335315101,0.9094636466285164,0.9068500728377045,0.9066205345380546
39.0,0.21004751324653625,0.9288941736028538,0.928227352193425,0.9284977318078743,0.9279280197395423
40.0,0.20453736186027527,0.9305588585017835,0.930480273042356,0.9313064779582317,0.9302426531231021
41.0,0.178476944565773,0.9388822829964328,0.9378267974358548,0.9377304652875388,0.937659169312548
42.0,0.20502102375030518,0.9262782401902497,0.9236738605661842,0.9271042954774955,0.9248166925856767
43.0,0.2133498191833496,0.9281807372175981,0.9268679763250965,0.927586921484135,0.9266894514987623
44.0,0.25713077187538147,0.9115338882282996,0.9110802498227338,0.9120179473190897,0.910636568344169
45.0,0.22663745284080505,0.9234244946492272,0.9223156579083271,0.9241639993445558,0.922183721801454
46.0,0.21678179502487183,0.9272294887039239,0.9292509003867877,0.9253782247351472,0.9263599358323841
47.0,0.24504218995571136,0.9167657550535078,0.918837051249308,0.914698759366835,0.915273411152533
48.0,0.1912693828344345,0.9341260404280618,0.9349763138885352,0.9318763802991222,0.9331249706188369
49.0,0.20246216654777527,0.9319857312722949,0.932644909929957,0.9311251811619885,0.9312005948712596
