epoch,batch,train_loss,train_accuracy
1,1,2.304829,0.09375
1,1,2.3003917,0.03125
1,1,2.294011,0.15625
1,1,2.2990887,0.15625
1,1,2.3060756,0.09375
1,1,2.3095238,0.09375
1,1,2.2982435,0.15625
1,1,2.2999356,0.1875
1,1,2.3031878,0.09375
1,1,2.302703,0.09375
1,1,2.297611,0.125
1,1,2.3062122,0.0625
1,1,2.306061,0.125
1,1,2.2989154,0.125
1,1,2.2993584,0.09375
1,1,2.305929,0.09375
1,1,2.3040836,0.09375
1,1,2.292854,0.125
1,1,2.3044171,0.125
1,1,2.2970839,0.21875
1,1,2.303269,0.09375
1,1,2.3060136,0.125
1,1,2.3042085,0.09375
1,1,2.3089077,0.03125
1,1,2.293294,0.1875
1,1,2.2992213,0.09375
1,1,2.3004131,0.0625
1,1,2.2957644,0.125
1,1,2.2995286,0.09375
1,1,2.3092217,0.03125
1,1,2.3000917,0.125
1,1,2.2994576,0.15625
1,1,2.3019812,0.09375
1,1,2.2973423,0.125
1,1,2.2932248,0.1875
1,1,2.2992814,0.0625
1,1,2.3021028,0.09375
1,1,2.3045738,0.0625
1,1,2.3007934,0.125
1,1,2.3054051,0.0625
1,1,2.2961059,0.125
1,1,2.3030612,0.09375
1,1,2.303464,0.125
1,1,2.2963712,0.125
1,1,2.294879,0.125
1,1,2.3059916,0.0625
1,1,2.2928367,0.21875
1,1,2.293564,0.125
1,1,2.2987292,0.125
1,1,2.3018003,0.21875
1,1,2.3048446,0.03125
1,1,2.309289,0.0625
1,1,2.292652,0.25
1,1,2.2938676,0.03125
1,1,2.3088417,0.0625
1,1,2.2915096,0.1875
1,1,2.2996476,0.21875
1,1,2.2984223,0.125
1,1,2.3030074,0.0625
1,1,2.2994378,0.0625
1,1,2.3058887,0.09375
1,1,2.2938633,0.25
1,1,2.3032534,0.15625
1,1,2.2983398,0.125
1,1,2.3011367,0.0625
1,1,2.3028455,0.03125
1,1,2.2973723,0.0625
1,1,2.308592,0.03125
1,1,2.3062062,0.09375
1,1,2.3005226,0.0625
1,1,2.2976146,0.1875
1,1,2.2971227,0.15625
1,1,2.3047652,0.125
1,1,2.2969759,0.25
1,1,2.3031921,0.15625
1,1,2.3028607,0.125
1,1,2.2970843,0.0625
1,1,2.3045993,0.09375
1,1,2.2955904,0.21875
1,1,2.302117,0.09375
1,1,2.298338,0.0625
1,1,2.3022945,0.15625
1,1,2.3006725,0.15625
1,1,2.309225,0.0
1,1,2.2999701,0.09375
1,1,2.300874,0.09375
1,1,2.295563,0.125
1,1,2.3052063,0.03125
1,1,2.2955086,0.21875
1,1,2.3033795,0.09375
1,1,2.2929611,0.21875
1,1,2.2887142,0.09375
1,1,2.2970598,0.15625
1,1,2.2999148,0.125
1,1,2.2974486,0.09375
1,1,2.293433,0.21875
1,1,2.2988336,0.1875
1,1,2.303393,0.09375
1,1,2.2939768,0.15625
1,1,2.3033724,0.09375
1,1,2.3022404,0.09375
1,1,2.303301,0.09375
1,1,2.3042269,0.09375
1,1,2.3050725,0.125
1,1,2.3053205,0.09375
1,1,2.2967713,0.125
1,1,2.297149,0.15625
1,1,2.297532,0.15625
1,1,2.306078,0.03125
1,1,2.3048496,0.0625
1,1,2.3057835,0.09375
1,1,2.3044744,0.0625
1,1,2.3074915,0.03125
1,1,2.2951255,0.09375
1,1,2.3033295,0.09375
1,1,2.300137,0.125
1,1,2.2917037,0.1875
1,1,2.292656,0.1875
1,1,2.2783098,0.28125
1,1,2.3044894,0.09375
1,1,2.2910848,0.15625
1,1,2.290341,0.28125
1,1,2.2885673,0.1875
1,1,2.2897663,0.3125
1,1,2.295829,0.21875
1,1,2.2899318,0.15625
1,1,2.3044393,0.125
1,1,2.301139,0.125
1,1,2.2984595,0.09375
1,1,2.2898047,0.25
1,1,2.3042579,0.09375
1,1,2.2996457,0.09375
1,1,2.3120475,0.03125
1,1,2.3024561,0.125
1,1,2.3019195,0.09375
1,1,2.305927,0.09375
1,1,2.304679,0.09375
1,1,2.299838,0.1875
1,1,2.3066325,0.125
1,1,2.2924898,0.09375
1,1,2.294382,0.1875
1,1,2.3033295,0.09375
1,1,2.3062627,0.125
1,1,2.3024404,0.15625
1,1,2.3071446,0.0625
1,1,2.3022995,0.09375
1,1,2.2998421,0.15625
1,1,2.286689,0.15625
1,1,2.2947419,0.15625
1,1,2.291751,0.09375
1,1,2.3099957,0.125
1,1,2.2962422,0.21875
1,1,2.3043728,0.125
1,1,2.3012142,0.15625
1,1,2.2956197,0.125
1,1,2.3053808,0.09375
1,1,2.3099556,0.0625
1,1,2.3008914,0.0625
1,1,2.3130465,0.03125
1,1,2.2884936,0.1875
1,1,2.289511,0.21875
1,1,2.3001256,0.15625
1,1,2.307007,0.09375
1,1,2.2979236,0.125
1,1,2.295915,0.125
1,1,2.2837753,0.28125
1,1,2.303303,0.0625
1,1,2.2946906,0.15625
1,1,2.2916288,0.21875
1,1,2.2935421,0.125
1,1,2.2974176,0.125
1,1,2.295412,0.125
1,1,2.3014429,0.09375
1,1,2.301609,0.125
1,1,2.27824,0.21875
1,1,2.3011808,0.125
1,1,2.3088179,0.0625
1,1,2.304783,0.125
1,1,2.2883954,0.15625
1,1,2.3092916,0.0625
1,1,2.304429,0.0625
1,1,2.3028245,0.09375
1,1,2.2957916,0.125
1,1,2.2960415,0.1875
1,1,2.29026,0.15625
1,1,2.2906134,0.15625
1,1,2.2979965,0.09375
1,1,2.2986293,0.125
1,1,2.3052983,0.125
1,1,2.3092978,0.03125
1,1,2.2934475,0.125
1,1,2.2964156,0.125
1,1,2.2734065,0.3125
1,1,2.3083441,0.09375
1,1,2.3043993,0.09375
1,1,2.2934177,0.15625
1,1,2.310467,0.03125
1,1,2.287438,0.15625
1,1,2.2890995,0.0625
1,1,2.3064277,0.125
1,1,2.279537,0.25
1,1,2.292822,0.09375
1,1,2.3068771,0.0625
1,1,2.2926388,0.15625
1,1,2.3092618,0.03125
1,1,2.301492,0.0625
1,1,2.3094263,0.0625
1,1,2.3108108,0.09375
1,1,2.3027241,0.09375
1,1,2.3025255,0.15625
1,1,2.3007166,0.15625
1,1,2.2999249,0.125
1,1,2.2823143,0.25
1,1,2.2846355,0.15625
1,1,2.3096528,0.03125
1,1,2.3096857,0.0625
1,1,2.3033545,0.1875
1,1,2.2976763,0.0625
1,1,2.3227103,0.0625
1,1,2.315794,0.0625
1,1,2.2949314,0.125
1,1,2.3046849,0.125
1,1,2.2862105,0.125
1,1,2.3004417,0.0625
1,1,2.3135781,0.0625
1,1,2.2901826,0.1875
1,1,2.306625,0.09375
1,1,2.3017347,0.03125
1,1,2.3099222,0.0625
1,1,2.3168998,0.0625
1,1,2.3125308,0.09375
1,1,2.2742896,0.1875
1,1,2.3210936,0.0625
1,1,2.3051498,0.09375
1,1,2.284762,0.21875
1,1,2.293547,0.15625
1,1,2.2953916,0.15625
1,1,2.3144124,0.0625
1,1,2.2940745,0.09375
1,1,2.299572,0.15625
1,1,2.2857985,0.15625
1,1,2.296586,0.125
1,1,2.2863195,0.15625
1,1,2.300248,0.09375
1,1,2.2983487,0.0625
1,1,2.3070264,0.03125
1,1,2.2998204,0.09375
1,1,2.3059907,0.09375
1,1,2.3023634,0.09375
1,1,2.3117495,0.09375
1,1,2.305529,0.09375
1,1,2.3001935,0.125
1,1,2.3113883,0.0625
1,1,2.3096023,0.03125
1,1,2.3026807,0.09375
1,1,2.3048344,0.09375
1,1,2.3157039,0.09375
1,1,2.2652364,0.25
1,1,2.3049982,0.125
1,1,2.3067513,0.09375
1,1,2.2934196,0.125
1,1,2.313033,0.125
1,1,2.3041925,0.09375
1,1,2.294422,0.1875
1,1,2.306558,0.0625
1,1,2.3001332,0.09375
1,1,2.3133173,0.03125
1,1,2.2827938,0.21875
1,1,2.289341,0.21875
1,1,2.2862062,0.15625
1,1,2.2909207,0.125
1,1,2.2963586,0.15625
1,1,2.2866325,0.1875
1,1,2.297008,0.125
1,1,2.294428,0.09375
1,1,2.3140945,0.0625
1,1,2.292735,0.125
1,1,2.3110795,0.0
1,1,2.3074815,0.125
1,1,2.299387,0.09375
1,1,2.2983713,0.125
1,1,2.3062017,0.0
1,1,2.299287,0.0625
1,1,2.3048687,0.0625
1,1,2.289708,0.125
1,1,2.2914867,0.1875
1,1,2.3126657,0.0625
1,1,2.2961087,0.09375
1,1,2.2867534,0.21875
1,1,2.315914,0.125
1,1,2.2839937,0.21875
1,1,2.3057444,0.0625
1,1,2.3131297,0.0625
1,1,2.287967,0.15625
1,1,2.3031995,0.0625
1,1,2.3095412,0.03125
1,1,2.295765,0.09375
1,1,2.2906303,0.25
1,1,2.286919,0.1875
1,1,2.313033,0.0625
1,1,2.2962599,0.0625
1,1,2.3023655,0.0625
1,1,2.298643,0.0625
1,1,2.3080852,0.0625
1,1,2.2877376,0.0625
1,1,2.2940025,0.1875
1,1,2.305081,0.09375
1,1,2.3003478,0.0625
1,1,2.2910633,0.09375
1,1,2.2926788,0.15625
1,1,2.298081,0.125
1,1,2.3058193,0.0625
1,1,2.287661,0.1875
1,1,2.3246043,0.0625
1,1,2.2916248,0.15625
1,1,2.29933,0.09375
1,1,2.2937384,0.15625
1,1,2.2935553,0.1875
1,1,2.3057961,0.09375
1,1,2.3107462,0.09375
1,1,2.3032248,0.15625
1,1,2.309469,0.125
1,1,2.2848341,0.125
1,1,2.3099403,0.0625
1,1,2.3045423,0.15625
1,1,2.2963698,0.0625
1,1,2.2916815,0.125
1,1,2.304724,0.125
1,1,2.2968585,0.09375
1,1,2.2752647,0.1875
1,1,2.291606,0.15625
1,1,2.2912319,0.15625
1,1,2.3018155,0.03125
1,1,2.321322,0.09375
1,1,2.29192,0.125
1,1,2.3000326,0.0625
1,1,2.299682,0.15625
1,1,2.2822137,0.15625
1,1,2.2955606,0.0625
1,1,2.3006914,0.0625
1,1,2.288795,0.21875
1,1,2.2808,0.1875
1,1,2.3010879,0.0
1,1,2.2899754,0.15625
1,1,2.3041365,0.0625
1,1,2.31444,0.09375
1,1,2.301233,0.15625
1,1,2.2865531,0.21875
1,1,2.31689,0.03125
1,1,2.3085313,0.0625
1,1,2.3202066,0.09375
1,1,2.2895184,0.125
1,1,2.3021207,0.15625
1,1,2.3157046,0.0
1,1,2.2904797,0.0625
2,2,2.3105884,0.09375
2,2,2.2930486,0.125
2,2,2.287918,0.1875
2,2,2.3142679,0.0
2,2,2.271001,0.25
2,2,2.3133452,0.03125
2,2,2.3025596,0.15625
2,2,2.3259773,0.03125
2,2,2.2976956,0.0
2,2,2.3060071,0.0625
2,2,2.2988536,0.09375
2,2,2.3039804,0.09375
2,2,2.2811823,0.15625
2,2,2.2897062,0.09375
2,2,2.2968109,0.0625
2,2,2.3080418,0.09375
2,2,2.306118,0.15625
2,2,2.294972,0.0625
2,2,2.2884784,0.125
2,2,2.3066902,0.09375
2,2,2.290663,0.15625
2,2,2.3175204,0.03125
2,2,2.3117259,0.0
2,2,2.292381,0.15625
2,2,2.300849,0.09375
2,2,2.2978723,0.09375
2,2,2.2941735,0.125
2,2,2.2906244,0.125
2,2,2.2973332,0.125
2,2,2.2909687,0.15625
2,2,2.3086808,0.0625
2,2,2.307282,0.125
2,2,2.2941997,0.0625
2,2,2.2837803,0.15625
2,2,2.2831707,0.09375
2,2,2.3153577,0.0625
2,2,2.292932,0.125
2,2,2.284075,0.09375
2,2,2.2928312,0.15625
2,2,2.3038144,0.125
2,2,2.289435,0.1875
2,2,2.2865665,0.125
2,2,2.3017263,0.09375
2,2,2.3048823,0.09375
2,2,2.3096087,0.0625
2,2,2.3088677,0.0625
2,2,2.290511,0.09375
2,2,2.2826855,0.1875
2,2,2.29022,0.125
2,2,2.3123374,0.03125
2,2,2.3004904,0.0625
2,2,2.2971387,0.09375
2,2,2.3164558,0.09375
2,2,2.2889807,0.125
2,2,2.300314,0.09375
2,2,2.275398,0.1875
2,2,2.3089254,0.125
2,2,2.2808063,0.15625
2,2,2.2940886,0.21875
2,2,2.3039632,0.125
2,2,2.3013728,0.09375
2,2,2.2917278,0.1875
2,2,2.2903302,0.09375
2,2,2.2906115,0.1875
2,2,2.2771654,0.1875
2,2,2.3022532,0.15625
2,2,2.320576,0.0625
2,2,2.2949824,0.0625
2,2,2.2768235,0.25
2,2,2.299259,0.0625
2,2,2.3119662,0.09375
2,2,2.275368,0.1875
2,2,2.2680101,0.15625
2,2,2.3010354,0.125
2,2,2.2927928,0.09375
2,2,2.292371,0.15625
2,2,2.2816153,0.21875
2,2,2.3134856,0.03125
2,2,2.3075476,0.1875
2,2,2.298204,0.09375
2,2,2.305365,0.125
2,2,2.3001904,0.0625
2,2,2.2981226,0.125
2,2,2.3032448,0.125
2,2,2.2924778,0.0625
2,2,2.3037896,0.1875
2,2,2.2718167,0.125
2,2,2.3006043,0.125
2,2,2.305116,0.09375
2,2,2.2736084,0.1875
2,2,2.2607272,0.25
2,2,2.3098905,0.15625
2,2,2.2883744,0.09375
2,2,2.3168843,0.125
2,2,2.2925396,0.1875
2,2,2.3195486,0.125
2,2,2.2953212,0.0625
2,2,2.300121,0.125
2,2,2.312685,0.0625
2,2,2.2776194,0.09375
2,2,2.290929,0.125
2,2,2.3083324,0.0625
2,2,2.3139052,0.125
2,2,2.321383,0.0625
2,2,2.2826843,0.21875
2,2,2.333076,0.03125
2,2,2.3035388,0.125
2,2,2.329943,0.0625
2,2,2.301566,0.09375
2,2,2.327358,0.03125
2,2,2.2832627,0.125
2,2,2.302889,0.125
2,2,2.2865088,0.09375
2,2,2.316615,0.09375
2,2,2.288377,0.1875
2,2,2.2878978,0.15625
2,2,2.3138356,0.0
2,2,2.3002956,0.125
2,2,2.299676,0.03125
2,2,2.3112288,0.125
2,2,2.3057027,0.03125
2,2,2.3016348,0.125
2,2,2.3138442,0.125
2,2,2.2900686,0.125
2,2,2.2934518,0.21875
2,2,2.3247678,0.03125
2,2,2.2899492,0.09375
2,2,2.298406,0.0625
2,2,2.3110046,0.0625
2,2,2.3039997,0.125
2,2,2.3013875,0.125
2,2,2.2894232,0.0625
2,2,2.287144,0.125
2,2,2.300434,0.0625
2,2,2.3029199,0.0625
2,2,2.293431,0.15625
2,2,2.2887528,0.125
2,2,2.3138866,0.0625
2,2,2.3093972,0.03125
2,2,2.3102689,0.125
2,2,2.31464,0.09375
2,2,2.3081117,0.09375
2,2,2.294802,0.1875
2,2,2.3010137,0.09375
2,2,2.2896008,0.09375
2,2,2.2883542,0.1875
2,2,2.2926972,0.15625
2,2,2.2968194,0.0625
2,2,2.313352,0.03125
2,2,2.2821817,0.1875
2,2,2.2968807,0.125
2,2,2.2671456,0.21875
2,2,2.2938542,0.15625
2,2,2.3018234,0.09375
2,2,2.29423,0.09375
2,2,2.3224115,0.125
2,2,2.3035028,0.125
2,2,2.2945023,0.09375
2,2,2.3031447,0.15625
2,2,2.2973394,0.09375
2,2,2.328004,0.0625
2,2,2.2869709,0.15625
2,2,2.3218427,0.0625
2,2,2.3087764,0.0625
2,2,2.3051996,0.125
2,2,2.283303,0.0625
2,2,2.3071883,0.03125
2,2,2.3096595,0.125
2,2,2.3080382,0.09375
2,2,2.3048806,0.0625
2,2,2.3079307,0.03125
2,2,2.299463,0.03125
2,2,2.3065937,0.125
2,2,2.3024554,0.03125
2,2,2.2930841,0.0625
2,2,2.2892587,0.125
2,2,2.3119366,0.0625
2,2,2.2945282,0.09375
2,2,2.310164,0.125
2,2,2.2788093,0.25
2,2,2.3027012,0.15625
2,2,2.3142374,0.125
2,2,2.3102398,0.09375
2,2,2.2982562,0.09375
2,2,2.3137264,0.03125
2,2,2.29144,0.125
2,2,2.290663,0.15625
2,2,2.2808495,0.1875
2,2,2.3099198,0.15625
2,2,2.312108,0.15625
2,2,2.3008184,0.0625
2,2,2.2995768,0.09375
2,2,2.289368,0.1875
2,2,2.2911937,0.15625
2,2,2.3246794,0.0
2,2,2.2968233,0.0625
2,2,2.322409,0.03125
2,2,2.300051,0.0625
2,2,2.2911427,0.1875
2,2,2.3009276,0.125
2,2,2.277887,0.25
2,2,2.2834132,0.1875
2,2,2.3094916,0.0625
2,2,2.293749,0.0625
2,2,2.2800493,0.3125
2,2,2.283763,0.1875
2,2,2.3041267,0.09375
2,2,2.2919014,0.15625
2,2,2.3018367,0.15625
2,2,2.3086815,0.125
2,2,2.2920337,0.0625
2,2,2.2853847,0.0625
2,2,2.2790031,0.0625
2,2,2.311828,0.125
2,2,2.305914,0.09375
2,2,2.2941775,0.09375
2,2,2.2811759,0.125
2,2,2.2915618,0.15625
2,2,2.301766,0.125
2,2,2.3204088,0.0625
2,2,2.323601,0.03125
2,2,2.3054574,0.09375
2,2,2.3086061,0.09375
2,2,2.3223164,0.0625
2,2,2.3119211,0.0625
2,2,2.3100448,0.0625
2,2,2.2829757,0.125
2,2,2.308923,0.09375
2,2,2.2974098,0.125
2,2,2.300624,0.0625
2,2,2.2939336,0.15625
2,2,2.3110363,0.09375
2,2,2.293531,0.15625
2,2,2.3062396,0.0625
2,2,2.295456,0.09375
2,2,2.2982917,0.03125
2,2,2.3119218,0.0625
2,2,2.2984815,0.21875
2,2,2.2979875,0.125
2,2,2.2818882,0.25
2,2,2.3123605,0.1875
2,2,2.274387,0.15625
2,2,2.2911394,0.1875
2,2,2.2965097,0.09375
2,2,2.3141794,0.03125
2,2,2.2775776,0.21875
2,2,2.2951021,0.125
2,2,2.2996504,0.125
2,2,2.2749555,0.09375
2,2,2.2965117,0.125
2,2,2.2991881,0.125
2,2,2.2964704,0.125
2,2,2.2920637,0.1875
2,2,2.2719922,0.21875
2,2,2.2933755,0.09375
2,2,2.318105,0.0625
2,2,2.2989075,0.09375
2,2,2.2662356,0.09375
2,2,2.3022125,0.125
2,2,2.3001177,0.15625
2,2,2.303038,0.15625
2,2,2.329537,0.09375
2,2,2.2898068,0.125
2,2,2.291444,0.21875
2,2,2.3144248,0.0625
2,2,2.2910326,0.09375
2,2,2.3127756,0.03125
2,2,2.2990487,0.0625
2,2,2.2941034,0.03125
2,2,2.2908094,0.0625
2,2,2.3014815,0.125
2,2,2.3052335,0.125
2,2,2.264455,0.125
2,2,2.290817,0.1875
2,2,2.290781,0.1875
2,2,2.3005228,0.1875
2,2,2.266297,0.1875
2,2,2.3281136,0.03125
2,2,2.3104615,0.09375
2,2,2.2959697,0.125
2,2,2.280864,0.21875
2,2,2.2946217,0.125
2,2,2.297338,0.125
2,2,2.2779827,0.15625
2,2,2.3108664,0.03125
2,2,2.2994225,0.15625
2,2,2.3200161,0.03125
2,2,2.2935767,0.1875
2,2,2.3181727,0.09375
2,2,2.2806838,0.15625
2,2,2.301602,0.15625
2,2,2.2978954,0.15625
2,2,2.2966475,0.125
2,2,2.2940664,0.09375
2,2,2.2906418,0.125
2,2,2.2961638,0.21875
2,2,2.3009648,0.125
2,2,2.306804,0.15625
2,2,2.2914157,0.1875
2,2,2.290325,0.15625
2,2,2.311469,0.125
2,2,2.315904,0.0625
2,2,2.294403,0.09375
2,2,2.2868037,0.0
2,2,2.3176267,0.125
2,2,2.279387,0.1875
2,2,2.3222923,0.0625
2,2,2.2956507,0.125
2,2,2.2906718,0.1875
2,2,2.2975717,0.15625
2,2,2.2983606,0.125
2,2,2.317291,0.0625
2,2,2.3109517,0.125
2,2,2.3107874,0.0625
2,2,2.3019075,0.0625
2,2,2.2879548,0.125
2,2,2.3032522,0.0625
2,2,2.3150218,0.0625
2,2,2.3209066,0.125
2,2,2.3134484,0.125
2,2,2.3220549,0.0625
2,2,2.311061,0.03125
2,2,2.302826,0.15625
2,2,2.2724402,0.28125
2,2,2.2997,0.09375
2,2,2.2707064,0.21875
2,2,2.3303282,0.0625
2,2,2.280344,0.1875
2,2,2.3023615,0.1875
2,2,2.2631762,0.25
2,2,2.3002183,0.15625
2,2,2.3060644,0.0625
2,2,2.2940195,0.125
2,2,2.294143,0.09375
2,2,2.296609,0.125
2,2,2.2864723,0.09375
2,2,2.2879465,0.125
2,2,2.3125782,0.03125
2,2,2.3212595,0.03125
2,2,2.2698655,0.1875
2,2,2.3019872,0.0625
2,2,2.276017,0.1875
2,2,2.2826757,0.21875
2,2,2.2966924,0.125
2,2,2.2969856,0.125
2,2,2.302155,0.0625
2,2,2.3075447,0.09375
2,2,2.2836242,0.0625
2,2,2.3154337,0.03125
2,2,2.306324,0.09375
2,2,2.3021293,0.15625
2,2,2.2973387,0.0625
2,2,2.294661,0.125
2,2,2.2944336,0.125
2,2,2.3033454,0.15625
2,2,2.2972474,0.0625
2,2,2.3025932,0.09375
2,2,2.2886765,0.125
2,2,2.3158617,0.15625
2,2,2.2846003,0.125
2,2,2.3050609,0.125
2,2,2.2973104,0.09375
2,2,2.297564,0.09375
2,2,2.3042834,0.15625
2,2,2.2950943,0.15625
2,2,2.322819,0.125
2,2,2.2701333,0.15625
2,2,2.2859066,0.15625
2,2,2.3185053,0.09375
2,2,2.2954762,0.15625
2,2,2.3057983,0.125
2,2,2.306654,0.09375
2,2,2.305643,0.15625
2,2,2.2829366,0.1875
2,2,2.3294404,0.0625
2,2,2.3125305,0.03125
2,2,2.2986462,0.15625
2,2,2.288187,0.15625
2,2,2.268327,0.1875
2,2,2.2739294,0.125
2,2,2.2878988,0.125
2,2,2.3001683,0.1875
2,2,2.3005705,0.15625
2,2,2.3000739,0.09375
2,2,2.2923613,0.15625
2,2,2.2719858,0.15625
2,2,2.3153617,0.03125
2,2,2.3156993,0.03125
2,2,2.3097754,0.09375
2,2,2.2960923,0.15625
2,2,2.3179896,0.0625
2,2,2.3126602,0.0
2,2,2.280649,0.15625
2,2,2.2990692,0.125
2,2,2.2936294,0.125
2,2,2.2983084,0.15625
2,2,2.285345,0.125
2,2,2.3033292,0.03125
2,2,2.2853525,0.15625
2,2,2.2957153,0.125
2,2,2.2958772,0.09375
2,2,2.3002782,0.09375
2,2,2.2929997,0.21875
2,2,2.315449,0.09375
2,2,2.2977695,0.125
2,2,2.3137212,0.09375
2,2,2.3087895,0.09375
2,2,2.2857127,0.15625
2,2,2.2916062,0.09375
2,2,2.3073769,0.09375
2,2,2.30921,0.09375
2,2,2.3308175,0.09375
2,2,2.2978158,0.125
2,2,2.3022094,0.03125
2,2,2.3038843,0.0625
2,2,2.3053253,0.0625
2,2,2.3078814,0.09375
2,2,2.284878,0.15625
2,2,2.3190198,0.03125
2,2,2.280621,0.25
2,2,2.3061695,0.0625
2,2,2.280578,0.15625
2,2,2.299727,0.0625
2,2,2.3084142,0.0625
2,2,2.3232515,0.0
2,2,2.2841935,0.15625
2,2,2.2644968,0.25
2,2,2.267747,0.25
2,2,2.3017592,0.09375
2,2,2.284941,0.1875
2,2,2.2835195,0.15625
2,2,2.3080795,0.09375
2,2,2.3071167,0.0625
2,2,2.2812066,0.28125
2,2,2.2947826,0.09375
2,2,2.3100226,0.0625
2,2,2.2896898,0.1875
2,2,2.2942157,0.125
2,2,2.2682934,0.15625
2,2,2.2855632,0.1875
2,2,2.2775698,0.125
2,2,2.2926023,0.15625
2,2,2.2769942,0.1875
2,2,2.3021026,0.125
2,2,2.275691,0.21875
2,2,2.3170948,0.125
2,2,2.282286,0.1875
2,2,2.3018036,0.125
2,2,2.3086712,0.125
2,2,2.3070629,0.125
2,2,2.3042927,0.09375
2,2,2.2863238,0.15625
2,2,2.2706525,0.15625
2,2,2.3141224,0.15625
2,2,2.315251,0.03125
2,2,2.2872791,0.15625
2,2,2.306355,0.09375
2,2,2.2994518,0.09375
2,2,2.2771652,0.1875
2,2,2.271342,0.25
2,2,2.3010921,0.125
2,2,2.2887235,0.15625
2,2,2.2575269,0.28125
2,2,2.3077078,0.09375
2,2,2.3057024,0.0625
2,2,2.3444135,0.09375
2,2,2.2994535,0.0625
2,2,2.292263,0.09375
2,2,2.310281,0.125
2,2,2.304883,0.0625
2,2,2.2911832,0.125
2,2,2.327327,0.0625
