epoch,test_loss,test_accuracy,test_precision,test_recall,test_f1-score
1.0,2.30279803276062,0.10273483947681332,0.010273483947681333,0.1,0.018632736683200347
2.0,2.302093267440796,0.10273483947681332,0.010273483947681333,0.1,0.018632736683200347
3.0,2.3021442890167236,0.10273483947681332,0.010273483947681333,0.1,0.018632736683200347
4.0,2.303220272064209,0.10273483947681332,0.010273483947681333,0.1,0.018632736683200347
5.0,2.3028717041015625,0.10273483947681332,0.010273483947681333,0.1,0.018632736683200347
6.0,2.302572011947632,0.10273483947681332,0.010273483947681333,0.1,0.018632736683200347
7.0,2.3021657466888428,0.10273483947681332,0.010273483947681333,0.1,0.018632736683200347
8.0,2.3021175861358643,0.10273483947681332,0.010273483947681333,0.1,0.018632736683200347
9.0,2.3031492233276367,0.10273483947681332,0.010273483947681333,0.1,0.018632736683200347
10.0,2.301783800125122,0.10273483947681332,0.010273483947681333,0.1,0.018632736683200347
11.0,2.300983190536499,0.10392390011890607,0.03305478886401669,0.10115740740740742,0.020924203301817
12.0,2.296924591064453,0.1315101070154578,0.03284932428873791,0.12800925925925927,0.045945012274845314
13.0,2.2957355976104736,0.12556480380499405,0.039973259722592115,0.12126135569531796,0.04872943617478763
14.0,2.28974986076355,0.11819262782401903,0.12246316284771079,0.11270964360587002,0.03616325608691296
15.0,2.276050567626953,0.1300832342449465,0.06363182594779108,0.12225174805170391,0.060955521378951286
16.0,2.2486586570739746,0.14577883472057074,0.16577751141588404,0.1365670805918446,0.07074540357479835
17.0,1.6012182235717773,0.36956004756242566,0.3390358786121542,0.3475537852962539,0.3057014363150361
18.0,1.1779416799545288,0.5441141498216409,0.5613873759175649,0.5512094700688055,0.5280102997496752
19.0,0.9432244896888733,0.6768133174791915,0.7039397940594416,0.6758239732908841,0.6713284400011679
20.0,0.6384158134460449,0.7681331747919143,0.7767693643477226,0.7692505727329433,0.7667402688531998
21.0,0.6225614547729492,0.763614744351962,0.775280776328684,0.7725201050658966,0.7610833312951366
22.0,0.5299679040908813,0.8080856123662307,0.8106397431006975,0.8138666939324356,0.8051886553313213
23.0,0.49600139260292053,0.8140309155766944,0.8146431402912746,0.8149613087610055,0.8112326159442886
24.0,0.39430513978004456,0.8608799048751486,0.8616808963458584,0.8652505827983555,0.8613143187935149
25.0,0.47036102414131165,0.8392390011890607,0.8410444465121485,0.8433855485945868,0.8389660540894941
26.0,0.4123058319091797,0.8527942925089179,0.8588539308655438,0.8533880665661975,0.8534236582121689
27.0,0.424468994140625,0.8539833531510107,0.8584547646464598,0.854845817612478,0.8544143713228436
28.0,0.4323550760746002,0.8511296076099881,0.8542152792912725,0.8546558500737401,0.8521814615789681
29.0,0.35338881611824036,0.8699167657550535,0.8681439274669019,0.873291737234341,0.868422062908072
30.0,0.3602936863899231,0.8741973840665874,0.8754444622527574,0.876507965469554,0.8739068735830424
31.0,0.3719924986362457,0.8696789536266349,0.870121815476413,0.8732773461403751,0.8692534591531732
32.0,0.3511383831501007,0.8772889417360286,0.8782630072164308,0.8778897366673867,0.8767084744796753
33.0,0.38521942496299744,0.8637336504161712,0.8641230891321264,0.8691920049955874,0.8631557821791189
34.0,0.43016961216926575,0.8608799048751486,0.8633193120651705,0.8653790660853863,0.8592770164677968
35.0,0.36391255259513855,0.8768133174791914,0.8769381179904159,0.8798879203797767,0.8765438838756973
36.0,0.31403812766075134,0.8908442330558859,0.8890046177097825,0.8933782653728153,0.8893317840767839
37.0,0.37476760149002075,0.8706302021403092,0.8688498249414373,0.8761536571988315,0.8691243931726109
38.0,0.32528847455978394,0.8872770511296076,0.8851514729542321,0.8905948091131908,0.8863762300156566
39.0,0.30853167176246643,0.8927467300832342,0.8927259233866943,0.8949818623539031,0.8931060302629049
