epoch,test_loss,test_accuracy,test_precision,test_recall,test_f1-score
23.0,0.28442811965942383,0.8975029726516053,0.8985443717254894,0.8986600727770033,0.8966812664760413
24.0,0.26982632279396057,0.8994054696789536,0.8991569547605437,0.9005071842867961,0.8985577821946812
25.0,0.3629555404186249,0.874435196195006,0.8758174418362117,0.8758523970436359,0.8729887988119873
26.0,0.2773638069629669,0.9055885850178359,0.9056712850701624,0.9056548191008282,0.9052025141508653
27.0,0.3321533799171448,0.8896551724137931,0.8905133932551952,0.8902316133353552,0.8885956541530678
28.0,0.33250346779823303,0.8858501783590963,0.8845477739667942,0.8888578277436497,0.8827472210898355
29.0,0.3535780608654022,0.8837098692033294,0.8818440133797765,0.8872305402858153,0.8822271736645335
30.0,0.3400265574455261,0.8898929845422117,0.8902164457051086,0.8895527161539294,0.8869303741255683
31.0,0.22875186800956726,0.920332936979786,0.9207595653062404,0.9200937719074224,0.9199184946987289
32.0,0.26054781675338745,0.9091557669441142,0.9066354500602003,0.9100654134843561,0.9076042092461334
33.0,0.26268625259399414,0.9105826397146255,0.9080855881783678,0.9136472394743376,0.9097653373635228
34.0,0.24070291221141815,0.9131985731272295,0.9152051310306852,0.9129178974586944,0.9131764902881523
35.0,0.29041117429733276,0.8998810939357907,0.8998463938192127,0.9024320227818887,0.8987334626525005
36.0,0.3168613016605377,0.8956004756242568,0.8951412114916819,0.8964871093458594,0.8936724435497583
37.0,0.27797624468803406,0.908680142687277,0.9075194336993165,0.9101376217225605,0.9080126985861752
38.0,0.24913285672664642,0.9162901307966707,0.9163508705042126,0.9159728654290122,0.9155926827498003
39.0,0.33767420053482056,0.8922711058263971,0.8909495992567376,0.8946936231357692,0.8908662415000703
40.0,0.2744080424308777,0.9124851367419738,0.9132866887466358,0.9114687893557101,0.9116856061747219
41.0,0.2655254006385803,0.908680142687277,0.9076041606237858,0.9090921118319756,0.9077896558205761
42.0,0.2620130479335785,0.9151010701545779,0.9142256260922466,0.915458695447293,0.9133815259541539
43.0,0.2655380666255951,0.9143876337693222,0.9161076516996518,0.9137726911917842,0.9139940605208755
44.0,0.2767159044742584,0.908680142687277,0.9090965183793134,0.9073199050998856,0.9070422052082862
45.0,0.2526743412017822,0.9193816884661118,0.9171751585970883,0.9217071574013194,0.9183768612985274
46.0,0.27371877431869507,0.9093935790725327,0.9079494005573681,0.9101043058517302,0.9081157690571928
47.0,0.2969279885292053,0.9017835909631391,0.9028805804764218,0.9014024434253022,0.9011964835253627
48.0,0.23773549497127533,0.9189060642092747,0.9169865368614527,0.9194242797753164,0.9172709836166067
49.0,0.3368244767189026,0.8956004756242568,0.8956957057966287,0.8957164394069113,0.894116620605072
50.0,0.27834805846214294,0.9065398335315101,0.9061590802628988,0.9070010005234186,0.9056264918819708
51.0,0.2682238519191742,0.9136741973840666,0.9122990585494464,0.9143146159898132,0.9127154967959848
52.0,0.24352143704891205,0.9158145065398335,0.9150354674831288,0.915962957648189,0.9150378400609815
53.0,0.284731924533844,0.9103448275862069,0.9091371740451036,0.9117854818788305,0.9092793055743968
54.0,0.26090312004089355,0.9191438763376932,0.9181346545594258,0.9201410861668237,0.9187302860545671
55.0,0.30918699502944946,0.9001189060642093,0.8991971982528895,0.9012561551229755,0.898563352896171
56.0,0.2745138704776764,0.9103448275862069,0.9085756521167158,0.9116652167036271,0.9093720335532487
57.0,0.2924063801765442,0.9096313912009513,0.9092737344999875,0.9088483023334563,0.9079284456787752
58.0,0.31487932801246643,0.9046373365041617,0.9038665168042348,0.9054220871526522,0.9038349659555678
59.0,0.31710875034332275,0.9015457788347205,0.9013097103260144,0.9025436469934721,0.9003740196271777
60.0,0.26763084530830383,0.9136741973840666,0.911230113309086,0.9146502722430906,0.9122196852745106
61.0,0.30795028805732727,0.9084423305588585,0.9067292555367455,0.9094067371145182,0.9069998293718265
62.0,0.2712636888027191,0.9146254458977408,0.9128696545069852,0.9171561634310532,0.9142486019829722
63.0,0.3154335021972656,0.9077288941736028,0.9063769937666691,0.9091349944371168,0.9069273232449628
64.0,0.277459979057312,0.9141498216409036,0.9137172623232587,0.914931978919531,0.9133343601021773
65.0,0.26678287982940674,0.9196195005945303,0.917790059365978,0.9211840441350022,0.9186150528198308
66.0,0.30611249804496765,0.9089179548156956,0.9087141686934614,0.9096009247306466,0.9081628430908062
67.0,0.2746118903160095,0.9143876337693222,0.9137270294588173,0.9142996227567638,0.9130184669547541
68.0,0.2554679811000824,0.9217598097502973,0.9206351414746632,0.9223343220223071,0.9209687816132066
69.0,0.30966100096702576,0.9074910820451842,0.9064515067240242,0.9091603511008104,0.9065674952884875
70.0,0.27650919556617737,0.9177170035671819,0.9166738169117709,0.918284611243066,0.9164102346787418
71.0,0.2849876582622528,0.9146254458977408,0.9148584708832473,0.9151469129088717,0.9140922135519578
72.0,0.2913994789123535,0.9141498216409036,0.9125116959071489,0.9149103056540435,0.9127288747125755
73.0,0.26840734481811523,0.9191438763376932,0.9179033603285669,0.9189939034659321,0.917850266530882
74.0,0.28147628903388977,0.9101070154577884,0.9089781620838162,0.9120887206420296,0.9092096525483532
75.0,0.26468417048454285,0.9170035671819263,0.9163977322764477,0.9178464599752093,0.9166827360964316
76.0,0.2717297375202179,0.9196195005945303,0.918353395057492,0.9202452826949192,0.9190779283257833
77.0,0.26270079612731934,0.9210463733650416,0.9200366188477679,0.921424502034235,0.9202550870240354
78.0,0.2884524464607239,0.9177170035671819,0.916670306112725,0.918476150060006,0.9168291161807012
79.0,0.2740999162197113,0.9160523186682521,0.914938594111798,0.9167373901540754,0.9151535422915442
80.0,0.24986796081066132,0.9258026159334126,0.9252114363623377,0.9264256201479787,0.9255848296588216
81.0,0.26933753490448,0.9236623067776457,0.9225644552583789,0.924870994235883,0.9232779238598783
82.0,0.28671878576278687,0.9177170035671819,0.9168165710479508,0.9185990175921855,0.9171596327093099
83.0,0.2773967981338501,0.9172413793103448,0.9151887814094739,0.9186106327046131,0.9162685967485242
84.0,0.26961812376976013,0.9148632580261593,0.912667360870264,0.9165320870578162,0.9140574847468942
85.0,0.28693413734436035,0.9174791914387633,0.9166509930361068,0.9177747195102764,0.9166442274256961
86.0,0.2686322033405304,0.9198573127229489,0.9184377329387899,0.9210379613492072,0.9192326146387405
87.0,0.2688300311565399,0.9186682520808561,0.9167708343284996,0.9193276142641675,0.9176362880827034
88.0,0.27599668502807617,0.9191438763376932,0.917695833496821,0.919813484115488,0.9181871140516773
89.0,0.27817896008491516,0.9198573127229489,0.9186537295253023,0.920446018308317,0.9187942606215607
90.0,0.26869332790374756,0.9191438763376932,0.9181179855083285,0.919820548150423,0.918526389496661
91.0,0.26419705152511597,0.9217598097502973,0.9201897114266984,0.9212212450410291,0.9204476320866734
92.0,0.2691897749900818,0.9186682520808561,0.9176867525374822,0.9189011190103875,0.9177397893961844
93.0,0.2638707160949707,0.9234244946492272,0.9228186149438763,0.924190242105549,0.923145488202314
94.0,0.2674594223499298,0.9179548156956004,0.916897529368079,0.9189949731550813,0.9174320153461176
95.0,0.29268935322761536,0.9184304399524376,0.9172279081008154,0.9201712730022052,0.9175833157292853
96.0,0.2870330214500427,0.9148632580261593,0.9138584814251459,0.9156233529036069,0.9140740156932393
97.0,0.278218537569046,0.920332936979786,0.9186340438581713,0.920981328298644,0.9190382482699286
98.0,0.2881896495819092,0.912960760998811,0.9111362098482638,0.9146844650227977,0.9120588578563271
99.0,0.27263355255126953,0.9172413793103448,0.9161988941410284,0.9181715197685325,0.9165022058922784
100.0,0.28269296884536743,0.9200951248513675,0.9187745680334884,0.9205311180375485,0.919065409977244
